Source,Target
1650_01,Earth
1651_01,Earth
1651_02,Earth
1651_03,Earth
1653_01,Europa
1655_01,Earth
1655_02,Earth
1656_01,Earth
1657_01,Earth
1658_01,Mars
1659_01,Earth
1660_01,Earth
1661_01,Europa
1661_02,Europa
1661_03,Europa
1661_04,Europa
1662_01,Earth
1663_01,Earth
1666_01,Europa
1668_01,Earth
1669_01,Mars
1669_02,Mars
1669_03,Mars
1670_01,Earth
1670_02,Earth
1671_01,Europa
1672_01,Earth
1673_01,Earth
1674_01,Earth
1676_01,Earth
1677_01,Earth
1681_01,Earth
1682_01,Mars
1685_01,Earth
1685_02,Earth
1685_03,Earth
1687_01,Mars
1688_01,Earth
1688_02,Earth
1688_03,Earth
1690_01,Earth
1691_01,Mars
1694_01,Earth
1695_01,Earth
1696_01,Europa
1697_01,Earth
1698_01,Earth
1699_01,Earth
1700_01,Europa
1700_02,Europa
1704_01,Mars
1704_02,Mars
1705_01,Mars
1708_01,Earth
1709_01,Mars
1709_02,Mars
1709_03,Mars
1709_04,Mars
1709_05,Mars
1709_06,Mars
1709_07,Mars
1710_01,Earth
1711_01,Earth
1712_01,Mars
1712_02,Mars
1713_01,Earth
1714_01,Earth
1715_01,Earth
1717_01,Earth
1717_02,Earth
1718_01,Earth
1719_01,Earth
1721_01,Earth
1723_01,Earth
1724_01,Europa
1725_01,Earth
1727_01,Mars
1727_02,Mars
1728_01,Earth
1729_01,Earth
1730_01,Earth
1731_01,Earth
1731_02,Earth
1733_01,Earth
1734_01,Earth
1736_01,Earth
1738_01,Earth
1738_02,Earth
1739_01,Earth
1740_01,Earth
1742_01,Mars
1745_01,Europa
1746_01,Mars
1747_01,Earth
1748_01,Earth
1748_02,Earth
1748_03,Earth
1749_01,Earth
1752_01,Earth
1753_01,Earth
1755_01,Earth
1757_01,Earth
1758_01,Earth
1760_01,Earth
1761_01,Earth
1762_01,Earth
1762_02,Earth
1763_01,Europa
1764_01,Mars
1764_02,Mars
1766_01,Earth
1767_01,Europa
1767_02,Europa
1767_03,Europa
1767_04,Europa
1768_01,Earth
1769_01,Mars
1770_01,Europa
1771_01,Earth
1772_01,Mars
1774_01,Mars
1775_01,Earth
1776_01,Earth
1778_01,Earth
1779_01,Earth
1781_01,Europa
1782_01,Earth
1782_02,Earth
1783_01,Earth
1783_02,Earth
1785_01,Mars
1786_01,Earth
1792_01,Mars
1796_01,Europa
1797_01,Europa
1798_01,Earth
1799_01,Earth
1800_01,Earth
1800_02,Earth
1800_03,Earth
1800_04,Earth
1800_05,Earth
1802_01,Earth
1803_01,Earth
1804_01,Mars
1805_01,Earth
1806_01,Mars
1807_01,Europa
1808_01,Earth
1810_01,Mars
1811_01,Earth
1811_02,Earth
1812_01,Earth
1813_01,Earth
1816_01,Europa
1816_02,Europa
1817_01,Earth
1818_01,Earth
1821_01,Earth
1822_01,Earth
1823_01,Earth
1826_01,Earth
1827_01,Earth
1828_01,Earth
1829_01,Europa
1829_02,Europa
1829_03,Europa
1829_04,Europa
1829_05,Europa
1829_06,Europa
1831_01,Earth
1833_01,Europa
1834_01,Mars
1836_01,Earth
1841_01,Earth
1843_01,Europa
1844_01,Earth
1844_02,Earth
1844_03,Earth
1846_01,Earth
1847_01,Earth
1848_01,Earth
1849_01,Earth
1850_01,Earth
1850_02,Earth
1853_01,Earth
1854_01,Europa
1855_01,Earth
1855_02,Earth
1856_01,Earth
1857_01,Mars
1859_01,Mars
1860_01,Europa
1860_02,Europa
1861_01,Mars
1861_02,Mars
1863_01,Earth
1864_01,Mars
1865_01,Earth
1865_02,Earth
1865_03,Earth
1865_04,Earth
1865_05,Earth
1865_06,Earth
1866_01,Earth
1868_01,Mars
1871_01,Europa
1872_01,Mars
1873_01,Earth
1874_01,Earth
1874_02,Earth
1877_01,Earth
1878_01,Earth
1879_01,Europa
1880_01,Earth
1881_01,Earth
1882_01,Europa
1882_02,Europa
1884_01,Mars
1886_01,Earth
1887_01,Earth
1888_01,Earth
1889_01,Earth
1889_02,Earth
1890_01,Earth
1891_01,Mars
1892_01,Europa
1892_02,Europa
1892_03,Europa
1897_01,Europa
1897_02,Europa
1898_01,Earth
1899_01,Earth
1901_01,Europa
1901_02,Europa
1902_01,Earth
1903_01,Earth
1905_01,Earth
1906_01,Earth
1907_01,Europa
1908_01,Mars
1911_01,Earth
1915_01,Earth
1916_01,Europa
1916_02,Europa
1918_01,Europa
1918_02,Europa
1918_03,Europa
1920_01,Mars
1922_01,Earth
1923_01,Europa
1923_02,Europa
1925_01,Earth
1926_01,Earth
1927_01,Mars
1928_01,Earth
1931_01,Europa
1933_01,Earth
1935_01,Earth
1937_01,Earth
1938_01,Earth
1939_01,Mars
1939_02,Mars
1940_01,Mars
1941_01,Earth
1942_01,Earth
1945_01,Earth
1946_01,Earth
1947_01,Earth
1950_01,Earth
1952_01,Earth
1953_01,Earth
1956_01,Mars
1956_02,Mars
1957_01,Earth
1959_01,Europa
1959_02,Europa
1959_03,Europa
1960_01,Earth
1960_02,Earth
1961_01,Earth
1962_01,Earth
1962_02,Earth
1962_03,Earth
1963_01,Earth
1964_01,Europa
1967_01,Earth
1968_01,Earth
1969_01,Europa
1971_01,Earth
1973_01,Europa
1974_01,Mars
1975_01,Earth
1976_01,Europa
1976_02,Europa
1976_03,Europa
1976_04,Europa
1976_05,Europa
1976_06,Europa
1976_07,Europa
1977_01,Mars
1978_01,Earth
1979_01,Earth
1980_01,Earth
1980_02,Earth
1980_03,Earth
1981_01,Earth
1983_01,Earth
1984_01,Europa
1985_01,Mars
1988_01,Earth
1991_01,Earth
1991_02,Earth
1992_01,Mars
1993_01,Earth
1994_01,Earth
1995_01,Earth
1996_01,Earth
1997_01,Earth
1999_01,Earth
2000_01,Europa
2001_01,Earth
2003_01,Earth
2006_01,Earth
2006_02,Earth
2006_03,Earth
2007_01,Europa
2009_01,Europa
2009_02,Europa
2009_03,Europa
2010_01,Earth
2011_01,Earth
2012_01,Europa
2013_01,Earth
2015_01,Earth
2019_01,Europa
2019_02,Europa
2022_01,Earth
2024_01,Earth
2024_02,Earth
2026_01,Earth
2026_02,Earth
2026_03,Earth
2027_01,Earth
2028_01,Earth
2029_01,Earth
2032_01,Mars
2034_01,Earth
2038_01,Earth
2040_01,Europa
2040_02,Europa
2041_01,Earth
2042_01,Earth
2043_01,Mars
2044_01,Earth
2045_01,Earth
2046_01,Earth
2051_01,Earth
2052_01,Mars
2053_01,Europa
2054_01,Europa
2055_01,Earth
2055_02,Earth
2055_03,Earth
2055_04,Earth
2055_05,Earth
2055_06,Earth
2056_01,Earth
2056_02,Earth
2056_03,Earth
2056_04,Earth
2059_01,Earth
2060_01,Earth
2061_01,Europa
2062_01,Mars
2063_01,Earth
2065_01,Earth
2066_01,Earth
2067_01,Europa
2067_02,Europa
2070_01,Earth
2071_01,Europa
2071_02,Europa
2073_01,Earth
2074_01,Europa
2074_02,Europa
2075_01,Earth
2080_01,Earth
2081_01,Earth
2082_01,Earth
2083_01,Earth
2084_01,Europa
2084_02,Europa
2085_01,Europa
2086_01,Europa
2086_02,Europa
2087_01,Earth
2088_01,Earth
2088_02,Earth
2089_01,Earth
2090_01,Earth
2091_01,Earth
2092_01,Mars
2092_02,Mars
2092_03,Mars
2092_04,Mars
2092_05,Mars
2094_01,Mars
2095_01,Earth
2096_01,Mars
2096_02,Mars
2097_01,Europa
2099_01,Mars
2100_01,Earth
2102_01,Europa
2104_01,Earth
2104_02,Earth
2105_01,Earth
2106_01,Earth
2107_01,Earth
2110_01,Earth
2111_01,Mars
2112_01,Mars
2114_01,Europa
2115_01,Europa
2116_01,Earth
2117_01,Europa
2118_01,Earth
2120_01,Mars
2121_01,Earth
2123_01,Earth
2123_02,Earth
2124_01,Earth
2125_01,Earth
2126_01,Earth
2127_01,Earth
2128_01,Earth
2129_01,Earth
2130_01,Earth
2131_01,Earth
2133_01,Mars
2133_02,Mars
2134_01,Mars
2135_01,Earth
2135_02,Earth
2136_01,Earth
2137_01,Mars
2137_02,Mars
2137_03,Mars
2138_01,Earth
2139_01,Mars
2140_01,Earth
2141_01,Earth
2142_01,Mars
2143_01,Earth
2143_02,Earth
2144_01,Earth
2145_01,Earth
2147_01,Mars
2148_01,Earth
2149_01,Europa
2150_01,Earth
2152_01,Earth
2153_01,Earth
2154_01,Earth
2156_01,Earth
2158_01,Earth
2159_01,Earth
2161_01,Mars
2162_01,Mars
2162_02,Mars
2163_01,Earth
2164_01,Europa
2167_01,Earth
2168_01,Mars
2168_02,Mars
2171_01,Earth
2171_02,Earth
2172_01,Earth
2173_01,Earth
2175_01,Earth
2177_01,Mars
2179_01,Europa
2180_01,Earth
2182_01,Europa
2183_01,Mars
2183_02,Mars
2186_01,Earth
2187_01,Earth
2188_01,Earth
2189_01,Earth
2190_01,Earth
2191_01,Mars
2193_01,Earth
2194_01,Earth
2195_01,Earth
2196_01,Europa
2196_02,Europa
2196_03,Europa
2196_04,Europa
2198_01,Earth
2200_01,Mars
2201_01,Europa
2202_01,Mars
2203_01,Mars
2204_01,Europa
2205_01,Earth
2206_01,Earth
2207_01,Earth
2209_01,Earth
2210_01,Earth
2211_01,Earth
2212_01,Earth
2215_01,Europa
2215_02,Europa
2215_03,Europa
2215_04,Europa
2219_01,Earth
2220_01,Earth
2221_01,Earth
2223_01,Earth
2224_01,Earth
2225_01,Earth
2228_01,Mars
2229_01,Earth
2231_01,Mars
2232_01,Earth
2232_02,Earth
2233_01,Earth
2234_01,Mars
2234_02,Mars
2234_03,Mars
2234_04,Mars
2234_05,Mars
2234_06,Mars
2234_07,Mars
2235_01,Earth
2237_01,Europa
2237_02,Europa
2238_01,Europa
2239_01,Earth
2241_01,Earth
2243_01,Earth
2251_01,Europa
2251_02,Europa
2252_01,Earth
2253_01,Earth
2254_01,Earth
2255_01,Europa
2255_02,Europa
2256_01,Earth
2257_01,Europa
2257_02,Europa
2258_01,Earth
2261_01,Earth
2262_01,Earth
2263_01,Earth
2264_01,Earth
2266_01,Mars
2267_01,Mars
2268_01,Earth
2269_01,Mars
2270_01,Mars
2272_01,Earth
2272_02,Earth
2272_03,Earth
2273_01,Earth
2274_01,Europa
2274_02,Europa
2275_01,Mars
2277_01,Earth
2278_01,Europa
2279_01,Europa
2280_01,Europa
2281_01,Earth
2282_01,Earth
2284_01,Mars
2287_01,Earth
2288_01,Earth
2289_01,Mars
2291_01,Earth
2291_02,Earth
2291_03,Earth
2295_01,Earth
2295_02,Earth
2296_01,Earth
2298_01,Earth
2299_01,Mars
2300_01,Europa
2300_02,Europa
2301_01,Earth
2301_02,Earth
2301_03,Earth
2302_01,Europa
2303_01,Mars
2305_01,Earth
2306_01,Europa
2306_02,Europa
2306_03,Europa
2306_04,Europa
2306_05,Europa
2306_06,Europa
2308_01,Europa
2308_02,Europa
2308_03,Europa
2308_04,Europa
2309_01,Earth
2310_01,Europa
2310_02,Europa
2310_03,Europa
2310_04,Europa
2311_01,Earth
2312_01,Earth
2313_01,Mars
2314_01,Earth
2315_01,Europa
2316_01,Earth
2317_01,Earth
2318_01,Earth
2319_01,Earth
2320_01,Earth
2321_01,Earth
2325_01,Earth
2327_01,Europa
2329_01,Mars
2332_01,Earth
2333_01,Mars
2336_01,Europa
2336_02,Europa
2338_01,Earth
2338_02,Earth
2339_01,Mars
2340_01,Earth
2341_01,Earth
2345_01,Earth
2347_01,Earth
2347_02,Earth
2347_03,Earth
2347_04,Earth
2347_05,Earth
2347_06,Earth
2347_07,Earth
2348_01,Europa
2349_01,Earth
2353_01,Earth
2353_02,Earth
2356_01,Mars
2356_02,Mars
2356_03,Mars
2357_01,Earth
2360_01,Earth
2361_01,Earth
2361_02,Earth
2363_01,Europa
2364_01,Earth
2365_01,Europa
2366_01,Mars
2367_01,Earth
2368_01,Mars
2369_01,Earth
2373_01,Europa
2374_01,Mars
2375_01,Earth
2376_01,Earth
2377_01,Europa
2379_01,Earth
2382_01,Earth
2384_01,Earth
2384_02,Earth
2384_03,Earth
2384_04,Earth
2384_05,Earth
2384_06,Earth
2384_07,Earth
2385_01,Mars
2387_01,Earth
2389_01,Earth
2390_01,Earth
2391_01,Earth
2392_01,Earth
2395_01,Earth
2396_01,Earth
2396_02,Earth
2397_01,Earth
2398_01,Earth
2399_01,Mars
2401_01,Earth
2402_01,Earth
2403_01,Earth
2404_01,Europa
2404_02,Europa
2404_03,Europa
2404_04,Europa
2406_01,Mars
2409_01,Earth
2409_02,Earth
2410_01,Earth
2411_01,Earth
2412_01,Earth
2413_01,Earth
2414_01,Europa
2416_01,Earth
2417_01,Earth
2419_01,Earth
2421_01,Mars
2423_01,Earth
2424_01,Earth
2426_01,Mars
2426_02,Mars
2427_01,Europa
2429_01,Earth
2431_01,Earth
2432_01,Earth
2433_01,Europa
2435_01,Earth
2436_01,Earth
2438_01,Mars
2439_01,Earth
2441_01,Earth
2442_01,Mars
2443_01,Europa
2444_01,Earth
2445_01,Earth
2446_01,Earth
2449_01,Mars
2449_02,Mars
2449_03,Mars
2451_01,Earth
2452_01,Earth
2453_01,Mars
2454_01,Earth
2455_01,Mars
2456_01,Earth
2457_01,Earth
2458_01,Earth
2460_01,Earth
2461_01,Earth
2462_01,Earth
2463_01,Earth
2466_01,Earth
2467_01,Mars
2470_01,Earth
2470_02,Earth
2471_01,Earth
2472_01,Earth
2474_01,Mars
2475_01,Europa
2476_01,Earth
2477_01,Europa
2477_02,Europa
2478_01,Earth
2479_01,Earth
2480_01,Earth
2483_01,Earth
2486_01,Earth
2486_02,Earth
2488_01,Mars
2489_01,Europa
2491_01,Earth
2492_01,Mars
2496_01,Earth
2497_01,Earth
2498_01,Earth
2499_01,Europa
2500_01,Earth
2502_01,Earth
2503_01,Mars
2503_02,Mars
2505_01,Earth
2505_02,Earth
2506_01,Europa
2506_02,Europa
2506_03,Europa
2508_01,Europa
2508_02,Europa
2509_01,Earth
2510_01,Mars
2512_01,Europa
2512_02,Europa
2513_01,Earth
2515_01,Europa
2515_02,Europa
2516_01,Earth
2518_01,Europa
2518_02,Europa
2519_01,Earth
2520_01,Europa
2521_01,Mars
2522_01,Mars
2523_01,Europa
2524_01,Europa
2526_01,Europa
2527_01,Earth
2528_01,Mars
2530_01,Mars
2531_01,Earth
2532_01,Mars
2532_02,Mars
2534_01,Europa
2534_02,Europa
2535_01,Earth
2537_01,Earth
2540_01,Mars
2541_01,Europa
2542_01,Mars
2544_01,Europa
2544_02,Europa
2545_01,Earth
2546_01,Earth
2547_01,Europa
2547_02,Europa
2548_01,Earth
2549_01,Mars
2549_02,Mars
2549_03,Mars
2550_01,Earth
2551_01,Earth
2552_01,Earth
2552_02,Earth
2552_03,Earth
2553_01,Europa
2555_01,Europa
2555_02,Europa
2557_01,Europa
2558_01,Mars
2558_02,Mars
2558_03,Mars
2558_04,Mars
2559_01,Europa
2560_01,Earth
2560_02,Earth
2560_03,Earth
2561_01,Earth
2562_01,Mars
2562_02,Mars
2564_01,Europa
2565_01,Mars
2565_02,Mars
2571_01,Earth
2572_01,Europa
2572_02,Europa
2573_01,Europa
2574_01,Earth
2578_01,Earth
2580_01,Earth
2581_01,Earth
2581_02,Earth
2582_01,Earth
2584_01,Earth
2588_01,Earth
2589_01,Europa
2589_02,Europa
2589_03,Europa
2589_04,Europa
2589_05,Europa
2590_01,Earth
2590_02,Earth
2590_03,Earth
2591_01,Earth
2591_02,Earth
2592_01,Mars
2592_02,Mars
2593_01,Earth
2594_01,Europa
2595_01,Mars
2595_02,Mars
2595_03,Mars
2595_04,Mars
2596_01,Mars
2596_02,Mars
2597_01,Mars
2597_02,Mars
2598_01,Mars
2599_01,Earth
2601_01,Mars
2602_01,Mars
2602_02,Mars
2602_03,Mars
2605_01,Mars
2606_01,Earth
2606_02,Earth
2607_01,Europa
2607_02,Europa
2607_03,Europa
2607_04,Europa
2609_01,Earth
2616_01,Earth
2617_01,Earth
2618_01,Earth
2619_01,Earth
2622_01,Earth
2624_01,Earth
2625_01,Earth
2625_02,Earth
2626_01,Earth
2627_01,Earth
2628_01,Europa
2628_02,Europa
2629_01,Earth
2631_01,Mars
2633_01,Earth
2634_01,Mars
2635_01,Mars
2636_01,Earth
2638_01,Earth
2640_01,Earth
2641_01,Earth
2642_01,Earth
2643_01,Earth
2645_01,Europa
2645_02,Europa
2645_03,Europa
2645_04,Europa
2645_05,Europa
2646_01,Europa
2647_01,Earth
2648_01,Earth
2649_01,Mars
2650_01,Earth
2651_01,Europa
2652_01,Earth
2655_01,Earth
2657_01,Earth
2658_01,Earth
2659_01,Mars
2660_01,Earth
2661_01,Earth
2661_02,Earth
2662_01,Mars
2663_01,Earth
2664_01,Mars
2666_01,Mars
2666_02,Mars
2668_01,Earth
2668_02,Earth
2670_01,Earth
2671_01,Earth
2672_01,Earth
2675_01,Europa
2676_01,Europa
2677_01,Europa
2678_01,Earth
2679_01,Earth
2682_01,Earth
2683_01,Europa
2684_01,Europa
2685_01,Earth
2687_01,Earth
2688_01,Earth
2690_01,Earth
2691_01,Earth
2692_01,Earth
2693_01,Europa
2693_02,Europa
2693_03,Europa
2693_04,Europa
2695_01,Mars
2697_01,Mars
2698_01,Europa
2700_01,Earth
2701_01,Earth
2702_01,Earth
2703_01,Earth
2704_01,Earth
2706_01,Europa
2707_01,Europa
2707_02,Europa
2708_01,Earth
2709_01,Mars
2709_02,Mars
2709_03,Mars
2709_04,Mars
2712_01,Europa
2713_01,Earth
2714_01,Earth
2717_01,Earth
2718_01,Europa
2720_01,Earth
2720_02,Earth
2720_03,Earth
2721_01,Earth
2722_01,Mars
2723_01,Europa
2723_02,Europa
2724_01,Mars
2724_02,Mars
2725_01,Earth
2726_01,Earth
2727_01,Earth
2729_01,Earth
2730_01,Earth
2730_02,Earth
2730_03,Earth
2732_01,Earth
2732_02,Earth
2734_01,Mars
2736_01,Mars
2737_01,Europa
2737_02,Europa
2738_01,Mars
2739_01,Earth
2740_01,Earth
2741_01,Mars
2743_01,Earth
2745_01,Mars
2746_01,Mars
2747_01,Mars
2748_01,Earth
2750_01,Earth
2751_01,Mars
2752_01,Earth
2752_02,Earth
2752_03,Earth
2753_01,Earth
2754_01,Earth
2755_01,Europa
2756_01,Mars
2758_01,Earth
2759_01,Earth
2760_01,Earth
2760_02,Earth
2760_03,Earth
2762_01,Earth
2762_02,Earth
2763_01,Earth
2764_01,Earth
2765_01,Mars
2768_01,Earth
2768_02,Earth
2768_03,Earth
2769_01,Earth
2770_01,Earth
2772_01,Earth
2773_01,Mars
2774_01,Earth
2774_02,Earth
2774_03,Earth
2778_01,Mars
2778_02,Mars
2780_01,Earth
2781_01,Earth
2783_01,Europa
2783_02,Europa
2784_01,Earth
2785_01,Europa
2786_01,Earth
2787_01,Earth
2788_01,Earth
2789_01,Earth
2790_01,Europa
2790_02,Europa
2790_03,Europa
2790_04,Europa
2790_05,Europa
2792_01,Earth
2793_01,Earth
2795_01,Europa
2795_02,Europa
2796_01,Earth
2797_01,Earth
2798_01,Europa
2798_02,Europa
2799_01,Earth
2799_02,Earth
2801_01,Europa
2802_01,Earth
2805_01,Earth
2806_01,Mars
2807_01,Earth
2807_02,Earth
2807_03,Earth
2809_01,Earth
2810_01,Earth
2811_01,Earth
2812_01,Mars
2813_01,Earth
2814_01,Earth
2817_01,Earth
2818_01,Mars
2818_02,Mars
2818_03,Mars
2819_01,Earth
2820_01,Earth
2821_01,Earth
2822_01,Earth
2822_02,Earth
2822_03,Earth
2822_04,Earth
2822_05,Earth
2823_01,Mars
2824_01,Europa
2825_01,Mars
2826_01,Europa
2826_02,Europa
2831_01,Europa
2831_02,Europa
2832_01,Earth
2834_01,Europa
2835_01,Europa
2837_01,Earth
2838_01,Mars
2839_01,Europa
2840_01,Earth
2843_01,Mars
2846_01,Earth
2847_01,Earth
2852_01,Earth
2853_01,Earth
2854_01,Earth
2856_01,Europa
2857_01,Earth
2858_01,Europa
2858_02,Europa
2858_03,Europa
2859_01,Europa
2860_01,Earth
2861_01,Earth
2862_01,Mars
2863_01,Earth
2865_01,Mars
2865_02,Mars
2866_01,Europa
2867_01,Mars
2867_02,Mars
2869_01,Earth
2870_01,Earth
2871_01,Europa
2871_02,Europa
2872_01,Earth
2873_01,Mars
2875_01,Europa
2876_01,Earth
2877_01,Earth
2878_01,Mars
2880_01,Earth
2881_01,Earth
2882_01,Earth
2883_01,Earth
2884_01,Mars
2887_01,Earth
2888_01,Mars
2890_01,Europa
2890_02,Europa
2891_01,Earth
2892_01,Earth
2892_02,Earth
2892_03,Earth
2892_04,Earth
2892_05,Earth
2893_01,Earth
2894_01,Earth
2897_01,Earth
2899_01,Mars
2900_01,Mars
2901_01,Earth
2901_02,Earth
2902_01,Earth
2905_01,Earth
2906_01,Earth
2907_01,Earth
2908_01,Earth
2908_02,Earth
2909_01,Earth
2910_01,Earth
2912_01,Mars
2913_01,Mars
2919_01,Mars
2919_02,Mars
2919_03,Mars
2920_01,Earth
2925_01,Mars
2925_02,Mars
2926_01,Mars
2927_01,Mars
2928_01,Europa
2928_02,Europa
2928_03,Europa
2929_01,Earth
2930_01,Earth
2934_01,Earth
2935_01,Europa
2936_01,Earth
2938_01,Europa
2940_01,Earth
2941_01,Earth
2942_01,Earth
2943_01,Earth
2944_01,Earth
2944_02,Earth
2944_03,Earth
2944_04,Earth
2945_01,Earth
2948_01,Europa
2949_01,Earth
2950_01,Earth
2953_01,Earth
2954_01,Earth
2956_01,Earth
2958_01,Earth
2959_01,Earth
2960_01,Earth
2961_01,Earth
2962_01,Mars
2964_01,Europa
2965_01,Earth
2966_01,Earth
2968_01,Earth
2969_01,Earth
2970_01,Earth
2971_01,Europa
2972_01,Earth
2975_01,Earth
2979_01,Europa
2982_01,Europa
2983_01,Earth
2984_01,Europa
2986_01,Mars
2988_01,Europa
2990_01,Earth
2992_01,Earth
2993_01,Earth
2994_01,Earth
2995_01,Europa
2995_02,Europa
2996_01,Earth
2998_01,Europa
3000_01,Earth
3001_01,Europa
3001_02,Europa
3003_01,Europa
3004_01,Earth
3004_02,Earth
3005_01,Mars
3006_01,Earth
3009_01,Mars
3010_01,Europa
3012_01,Earth
3013_01,Earth
3014_01,Europa
3015_01,Earth
3018_01,Earth
3019_01,Mars
3020_01,Europa
3021_01,Earth
3021_02,Earth
3022_01,Europa
3022_02,Europa
3023_01,Mars
3024_01,Earth
3025_01,Earth
3025_02,Earth
3026_01,Earth
3027_01,Earth
3029_01,Europa
3029_02,Europa
3030_01,Europa
3030_02,Europa
3032_01,Earth
3032_02,Earth
3032_03,Earth
3032_04,Earth
3033_01,Earth
3034_01,Europa
3036_01,Earth
3038_01,Mars
3039_01,Europa
3040_01,Mars
3042_01,Earth
3044_01,Earth
3045_01,Earth
3047_01,Mars
3047_02,Mars
3048_01,Mars
3050_01,Europa
3053_01,Europa
3054_01,Earth
3055_01,Earth
3060_01,Mars
3060_02,Mars
3060_03,Mars
3061_01,Earth
3061_02,Earth
3062_01,Mars
3063_01,Earth
3063_02,Earth
3063_03,Earth
3064_01,Earth
3065_01,Europa
3066_01,Earth
3067_01,Earth
3068_01,Earth
3070_01,Earth
3071_01,Europa
3071_02,Europa
3073_01,Mars
3076_01,Earth
3079_01,Earth
3080_01,Earth
3081_01,Europa
3081_02,Europa
3082_01,Earth
3083_01,Europa
3084_01,Mars
3085_01,Earth
3087_01,Earth
3088_01,Europa
3090_01,Europa
3091_01,Europa
3091_02,Europa
3092_01,Earth
3093_01,Mars
3095_01,Mars
3096_01,Mars
3099_01,Mars
3100_01,Earth
3100_02,Earth
3100_03,Earth
3102_01,Europa
3103_01,Europa
3104_01,Earth
3104_02,Earth
3110_01,Earth
3111_01,Mars
3112_01,Earth
3113_01,Mars
3113_02,Mars
3114_01,Mars
3116_01,Earth
3117_01,Earth
3118_01,Earth
3119_01,Earth
3120_01,Mars
3120_02,Mars
3121_01,Earth
3123_01,Earth
3124_01,Mars
3124_02,Mars
3124_03,Mars
3126_01,Europa
3126_02,Europa
3128_01,Earth
3130_01,Mars
3131_01,Earth
3131_02,Earth
3131_03,Earth
3132_01,Mars
3133_01,Earth
3134_01,Europa
3136_01,Earth
3138_01,Earth
3140_01,Mars
3142_01,Mars
3142_02,Mars
3143_01,Mars
3145_01,Mars
3147_01,Earth
3149_01,Earth
3149_02,Earth
3152_01,Earth
3158_01,Mars
3159_01,Mars
3161_01,Europa
3162_01,Earth
3162_02,Earth
3162_03,Earth
3163_01,Mars
3163_02,Mars
3164_01,Earth
3166_01,Mars
3168_01,Earth
3169_01,Earth
3171_01,Earth
3172_01,Earth
3174_01,Mars
3174_02,Mars
3175_01,Europa
3176_01,Europa
3179_01,Earth
3180_01,Earth
3181_01,Earth
3182_01,Earth
3184_01,Europa
3184_02,Europa
3185_01,Earth
3188_01,Mars
3189_01,Mars
3189_02,Mars
3191_01,Mars
3192_01,Earth
3193_01,Mars
3195_01,Earth
3195_02,Earth
3195_03,Earth
3195_04,Earth
3195_05,Earth
3195_06,Earth
3196_01,Mars
3197_01,Earth
3200_01,Earth
3201_01,Earth
3203_01,Earth
3204_01,Europa
3204_02,Europa
3204_03,Europa
3205_01,Earth
3206_01,Earth
3209_01,Mars
3210_01,Europa
3210_02,Europa
3210_03,Europa
3211_01,Earth
3211_02,Earth
3211_03,Earth
3212_01,Earth
3213_01,Mars
3215_01,Earth
3216_01,Earth
3216_02,Earth
3216_03,Earth
3217_01,Mars
3218_01,Earth
3218_02,Earth
3218_03,Earth
3219_01,Mars
3220_01,Earth
3221_01,Earth
3223_01,Earth
3224_01,Earth
3225_01,Europa
3225_02,Europa
3227_01,Earth
3229_01,Europa
3230_01,Mars
3232_01,Mars
3235_01,Earth
3236_01,Earth
3236_02,Earth
3236_03,Earth
3237_01,Mars
3237_02,Mars
3237_03,Mars
3238_01,Mars
3239_01,Earth
3240_01,Earth
3241_01,Earth
3243_01,Earth
3247_01,Earth
3248_01,Earth
3252_01,Earth
3253_01,Earth
3254_01,Europa
3255_01,Earth
3256_01,Europa
3258_01,Earth
3259_01,Earth
3260_01,Earth
3262_01,Earth
3268_01,Mars
3269_01,Europa
3270_01,Earth
3271_01,Earth
3271_02,Earth
3272_01,Earth
3272_02,Earth
3273_01,Earth
3274_01,Earth
3274_02,Earth
3274_03,Earth
3275_01,Earth
3276_01,Europa
3279_01,Europa
3279_02,Europa
3279_03,Europa
3279_04,Europa
3280_01,Earth
3280_02,Earth
3282_01,Europa
3282_02,Europa
3282_03,Europa
3283_01,Earth
3283_02,Earth
3283_03,Earth
3283_04,Earth
3284_01,Earth
3284_02,Earth
3287_01,Earth
3287_02,Earth
3287_03,Earth
3289_01,Earth
3292_01,Europa
3292_02,Europa
3292_03,Europa
3292_04,Europa
3292_05,Europa
3293_01,Mars
3294_01,Earth
3294_02,Earth
3295_01,Earth
3296_01,Earth
3297_01,Earth
3298_01,Earth
3299_01,Earth
3300_01,Mars
3300_02,Mars
3301_01,Earth
3301_02,Earth
3301_03,Earth
3301_04,Earth
3304_01,Europa
3305_01,Mars
3305_02,Mars
3308_01,Earth
3309_01,Earth
3310_01,Europa
3311_01,Europa
3312_01,Europa
3313_01,Europa
3314_01,Earth
3315_01,Earth
3317_01,Earth
3318_01,Europa
3318_02,Europa
3318_03,Europa
3318_04,Europa
3318_05,Europa
3319_01,Earth
3322_01,Earth
3323_01,Europa
3323_02,Europa
3324_01,Mars
3324_02,Mars
3325_01,Earth
3326_01,Earth
3327_01,Earth
3328_01,Earth
3329_01,Earth
3330_01,Mars
3331_01,Earth
3332_01,Mars
3332_02,Mars
3332_03,Mars
3336_01,Mars
3337_01,Europa
3337_02,Europa
3337_03,Europa
3338_01,Earth
3339_01,Earth
3342_01,Earth
3343_01,Earth
3348_01,Earth
3349_01,Europa
3350_01,Earth
3352_01,Earth
3353_01,Europa
