Source,Target,Amount
3021_01,ShoppingMall,301
3021_02,ShoppingMall,6
3022_01,ShoppingMall,270
3024_01,ShoppingMall,1752
3029_01,ShoppingMall,82
3032_04,ShoppingMall,25
3033_01,ShoppingMall,1181
3036_01,ShoppingMall,1
3040_01,ShoppingMall,2
3042_01,ShoppingMall,301
3047_02,ShoppingMall,6
3050_01,ShoppingMall,947
3060_01,ShoppingMall,2
3060_02,ShoppingMall,10
3062_01,ShoppingMall,31
3065_01,ShoppingMall,1650
3071_02,ShoppingMall,8
3079_01,ShoppingMall,36
3082_01,ShoppingMall,1793
3092_01,ShoppingMall,102
3093_01,ShoppingMall,1349
3095_01,ShoppingMall,10
3096_01,ShoppingMall,633
3114_01,ShoppingMall,155
3116_01,ShoppingMall,656
3117_01,ShoppingMall,47
3120_02,ShoppingMall,68
3124_02,ShoppingMall,299
3126_01,ShoppingMall,13
3128_01,ShoppingMall,2646
3130_01,ShoppingMall,618
3133_01,ShoppingMall,394
3138_01,ShoppingMall,1604
3140_01,ShoppingMall,43
3142_01,ShoppingMall,59
3142_02,ShoppingMall,71
3147_01,ShoppingMall,31
3149_01,ShoppingMall,79
3158_01,ShoppingMall,3
3161_01,ShoppingMall,971
3162_02,ShoppingMall,5
3163_01,ShoppingMall,142
3163_02,ShoppingMall,1834
3168_01,ShoppingMall,548
3169_01,ShoppingMall,74
3172_01,ShoppingMall,1352
3174_01,ShoppingMall,1632
3180_01,ShoppingMall,379
3181_01,ShoppingMall,193
3182_01,ShoppingMall,699
3192_01,ShoppingMall,147
3193_01,ShoppingMall,849
3195_02,ShoppingMall,6
3195_03,ShoppingMall,675
3196_01,ShoppingMall,1553
3200_01,ShoppingMall,669
3204_01,ShoppingMall,7
3206_01,ShoppingMall,21
3211_01,ShoppingMall,9
3213_01,ShoppingMall,726
3217_01,ShoppingMall,116
3218_01,ShoppingMall,88
3218_02,ShoppingMall,5
3220_01,ShoppingMall,75
3221_01,ShoppingMall,616
3223_01,ShoppingMall,799
3227_01,ShoppingMall,407
3229_01,ShoppingMall,1100
3235_01,ShoppingMall,1271
3236_02,ShoppingMall,238
3237_01,ShoppingMall,80
3237_03,ShoppingMall,599
3240_01,ShoppingMall,402
3252_01,ShoppingMall,236
3253_01,ShoppingMall,687
3259_01,ShoppingMall,1
3270_01,ShoppingMall,322
3272_01,ShoppingMall,895
3274_03,ShoppingMall,16
3275_01,ShoppingMall,341
3283_01,ShoppingMall,34
3283_02,ShoppingMall,453
3287_02,ShoppingMall,50
3287_03,ShoppingMall,14
3293_01,ShoppingMall,25
3296_01,ShoppingMall,101
3297_01,ShoppingMall,8
3298_01,ShoppingMall,775
3300_02,ShoppingMall,117
3305_02,ShoppingMall,150
3308_01,ShoppingMall,504
3309_01,ShoppingMall,762
3314_01,ShoppingMall,238
3315_01,ShoppingMall,99
3319_01,ShoppingMall,532
3326_01,ShoppingMall,1519
3330_01,ShoppingMall,29
3331_01,ShoppingMall,83
3332_01,ShoppingMall,830
3337_02,ShoppingMall,90
3337_03,ShoppingMall,7
3348_01,ShoppingMall,584
3353_01,ShoppingMall,191
3361_04,ShoppingMall,84
3363_01,ShoppingMall,533
3364_01,ShoppingMall,7
3370_01,ShoppingMall,46
3382_01,ShoppingMall,705
3383_01,ShoppingMall,37
3389_01,ShoppingMall,1264
3392_01,ShoppingMall,830
3394_01,ShoppingMall,269
3401_01,ShoppingMall,1435
3402_01,ShoppingMall,898
3403_01,ShoppingMall,415
3406_01,ShoppingMall,809
3406_02,ShoppingMall,158
3415_01,ShoppingMall,181
3417_01,ShoppingMall,4
3419_01,ShoppingMall,117
3424_01,ShoppingMall,2
3426_01,ShoppingMall,415
3430_01,ShoppingMall,581
3432_01,ShoppingMall,137
3437_01,ShoppingMall,400
3438_02,ShoppingMall,1442
3441_01,ShoppingMall,91
3442_01,ShoppingMall,26
3450_01,ShoppingMall,26
3464_01,ShoppingMall,533
3465_01,ShoppingMall,395
3473_01,ShoppingMall,5
3475_03,ShoppingMall,15
3476_04,ShoppingMall,4
3483_01,ShoppingMall,1
3484_02,ShoppingMall,2908
3486_01,ShoppingMall,21
3488_02,ShoppingMall,11
3489_01,ShoppingMall,693
3492_01,ShoppingMall,18
3496_02,ShoppingMall,1231
3497_01,ShoppingMall,991
3499_01,ShoppingMall,674
3499_03,ShoppingMall,23
3501_01,ShoppingMall,1103
3511_01,ShoppingMall,1763
3512_01,ShoppingMall,857
3514_01,ShoppingMall,52
3519_01,ShoppingMall,722
3527_01,ShoppingMall,688
3528_01,ShoppingMall,778
3531_01,ShoppingMall,31
3533_01,ShoppingMall,280
3535_01,ShoppingMall,7
3539_01,ShoppingMall,274
3547_01,ShoppingMall,1820
3555_01,ShoppingMall,1
3559_01,ShoppingMall,65
3560_01,ShoppingMall,800
3561_02,ShoppingMall,1777
3562_01,ShoppingMall,1158
3566_01,ShoppingMall,508
3567_01,ShoppingMall,2687
3570_01,ShoppingMall,160
3579_01,ShoppingMall,1
3582_01,ShoppingMall,14
3584_01,ShoppingMall,1215
3588_01,ShoppingMall,459
3588_02,ShoppingMall,88
3592_01,ShoppingMall,640
3597_01,ShoppingMall,89
3598_01,ShoppingMall,46
3610_02,ShoppingMall,896
3614_01,ShoppingMall,7
3615_02,ShoppingMall,5
3625_01,ShoppingMall,366
3630_01,ShoppingMall,276
3636_01,ShoppingMall,1
3639_01,ShoppingMall,9
3641_02,ShoppingMall,1
3653_01,ShoppingMall,444
3654_01,ShoppingMall,827
3658_02,ShoppingMall,335
3660_01,ShoppingMall,671
3662_01,ShoppingMall,2233
3671_01,ShoppingMall,1
3674_01,ShoppingMall,1
3677_01,ShoppingMall,37
3678_01,ShoppingMall,788
3681_02,ShoppingMall,137
3690_01,ShoppingMall,357
3691_01,ShoppingMall,4
3699_04,ShoppingMall,13
3700_01,ShoppingMall,15
3703_02,ShoppingMall,36
3705_01,ShoppingMall,28
3706_01,ShoppingMall,246
3706_02,ShoppingMall,980
3707_01,ShoppingMall,8
3707_02,ShoppingMall,889
3710_01,ShoppingMall,377
3711_02,ShoppingMall,232
3714_01,ShoppingMall,761
3714_02,ShoppingMall,354
3716_01,ShoppingMall,1769
3719_01,ShoppingMall,2509
3735_02,ShoppingMall,116
3737_01,ShoppingMall,632
3739_01,ShoppingMall,2
3743_01,ShoppingMall,5
3744_01,ShoppingMall,869
3745_01,ShoppingMall,14
3750_01,ShoppingMall,3
3751_01,ShoppingMall,594
3753_01,ShoppingMall,131
3761_01,ShoppingMall,385
3767_01,ShoppingMall,112
3768_01,ShoppingMall,717
3769_01,ShoppingMall,258
3772_02,ShoppingMall,422
3773_01,ShoppingMall,348
3773_02,ShoppingMall,1503
3773_03,ShoppingMall,44
3774_03,ShoppingMall,394
3776_01,ShoppingMall,4509
3779_01,ShoppingMall,13
3783_01,ShoppingMall,1
3784_01,ShoppingMall,131
3786_01,ShoppingMall,1355
3786_02,ShoppingMall,1
3787_03,ShoppingMall,849
3788_01,ShoppingMall,284
3803_01,ShoppingMall,1376
3805_01,ShoppingMall,114
3810_01,ShoppingMall,53
3811_02,ShoppingMall,13
3812_01,ShoppingMall,11
3816_01,ShoppingMall,4
3817_01,ShoppingMall,921
3818_01,ShoppingMall,80
3824_01,ShoppingMall,101
3830_01,ShoppingMall,242
3831_01,ShoppingMall,190
3832_01,ShoppingMall,1564
3836_01,ShoppingMall,91
3839_01,ShoppingMall,627
3841_01,ShoppingMall,227
3842_01,ShoppingMall,44
3853_01,ShoppingMall,735
3856_01,ShoppingMall,7
3862_02,ShoppingMall,597
3862_04,ShoppingMall,1883
3862_05,ShoppingMall,215
3862_06,ShoppingMall,8
3862_07,ShoppingMall,1105
3866_01,ShoppingMall,7
3867_01,ShoppingMall,768
3868_05,ShoppingMall,623
3873_01,ShoppingMall,31
3874_02,ShoppingMall,1189
3875_01,ShoppingMall,3
3879_01,ShoppingMall,70
3895_02,ShoppingMall,4
3911_01,ShoppingMall,11
3911_02,ShoppingMall,1462
3912_01,ShoppingMall,496
3913_01,ShoppingMall,1
3913_02,ShoppingMall,553
3921_01,ShoppingMall,711
3932_01,ShoppingMall,2316
3932_02,ShoppingMall,805
3937_01,ShoppingMall,5
3939_01,ShoppingMall,840
3944_01,ShoppingMall,659
3946_01,ShoppingMall,91
3948_01,ShoppingMall,477
3949_01,ShoppingMall,1
3950_01,ShoppingMall,15
3958_01,ShoppingMall,14
3959_01,ShoppingMall,255
3966_02,ShoppingMall,1020
3970_01,ShoppingMall,764
3974_01,ShoppingMall,5
3977_01,ShoppingMall,675
3981_01,ShoppingMall,33
3986_01,ShoppingMall,1
3986_02,ShoppingMall,150
3988_01,ShoppingMall,80
3992_01,ShoppingMall,10
3995_02,ShoppingMall,310
3995_03,ShoppingMall,2
3996_01,ShoppingMall,1136
4000_02,ShoppingMall,424
4001_01,ShoppingMall,970
4001_05,ShoppingMall,14
4005_02,ShoppingMall,927
4005_06,ShoppingMall,2278
4006_03,ShoppingMall,126
4006_04,ShoppingMall,4
4009_01,ShoppingMall,206
4014_01,ShoppingMall,1
4017_05,ShoppingMall,134
4019_01,ShoppingMall,5
4021_01,ShoppingMall,662
4022_01,ShoppingMall,223
4023_01,ShoppingMall,757
4036_01,ShoppingMall,110
4039_01,ShoppingMall,4
4044_01,ShoppingMall,736
4045_01,ShoppingMall,531
4055_01,ShoppingMall,600
4060_01,ShoppingMall,531
4061_01,ShoppingMall,378
4065_01,ShoppingMall,360
4069_01,ShoppingMall,2433
4076_01,ShoppingMall,1
4079_01,ShoppingMall,1
4080_01,ShoppingMall,10
4081_01,ShoppingMall,195
4083_01,ShoppingMall,1828
4090_01,ShoppingMall,1546
4091_01,ShoppingMall,1
4095_01,ShoppingMall,3
4096_01,ShoppingMall,128
4097_01,ShoppingMall,123
4101_01,ShoppingMall,163
4106_01,ShoppingMall,78
4107_01,ShoppingMall,489
4108_02,ShoppingMall,538
4116_01,ShoppingMall,736
4128_01,ShoppingMall,1144
4129_01,ShoppingMall,777
4135_01,ShoppingMall,22
4140_01,ShoppingMall,30
4145_01,ShoppingMall,87
4149_01,ShoppingMall,589
4158_01,ShoppingMall,580
4159_01,ShoppingMall,15
4160_01,ShoppingMall,991
4165_01,ShoppingMall,703
4166_02,ShoppingMall,3627
4168_01,ShoppingMall,30
4168_02,ShoppingMall,6
4172_02,ShoppingMall,186
4172_04,ShoppingMall,50
4172_05,ShoppingMall,959
4172_07,ShoppingMall,2074
4174_01,ShoppingMall,327
4175_01,ShoppingMall,15
4176_03,ShoppingMall,742
4176_04,ShoppingMall,358
4176_05,ShoppingMall,418
4176_07,ShoppingMall,46
4178_01,ShoppingMall,4
4179_01,ShoppingMall,183
4184_01,ShoppingMall,353
4189_01,ShoppingMall,3
4191_01,ShoppingMall,236
4197_03,ShoppingMall,4
4199_01,ShoppingMall,703
4203_01,ShoppingMall,1
4206_01,ShoppingMall,524
4208_01,ShoppingMall,455
4213_01,ShoppingMall,142
4215_01,ShoppingMall,14
4218_02,ShoppingMall,2310
4220_01,ShoppingMall,9
4221_01,ShoppingMall,1080
4222_01,ShoppingMall,167
4229_01,ShoppingMall,1670
4230_01,ShoppingMall,23
4231_01,ShoppingMall,1435
4233_01,ShoppingMall,76
4237_01,ShoppingMall,774
4239_01,ShoppingMall,223
4243_01,ShoppingMall,150
4249_03,ShoppingMall,323
4252_01,ShoppingMall,1132
4253_01,ShoppingMall,242
4254_01,ShoppingMall,23
4256_05,ShoppingMall,115
4256_07,ShoppingMall,664
4256_08,ShoppingMall,608
4257_01,ShoppingMall,882
4258_02,ShoppingMall,1
4261_01,ShoppingMall,9
4262_02,ShoppingMall,4790
4267_02,ShoppingMall,1020
4270_01,ShoppingMall,98
4272_01,ShoppingMall,1
4274_01,ShoppingMall,222
4278_01,ShoppingMall,5
4294_01,ShoppingMall,13
4295_01,ShoppingMall,2716
4297_01,ShoppingMall,81
4303_02,ShoppingMall,84
4305_01,ShoppingMall,12
4306_01,ShoppingMall,235
4309_01,ShoppingMall,785
4311_01,ShoppingMall,364
4315_01,ShoppingMall,486
4317_01,ShoppingMall,2140
4319_01,ShoppingMall,83
4324_03,ShoppingMall,567
4327_01,ShoppingMall,712
4329_01,ShoppingMall,63
4330_01,ShoppingMall,754
4336_01,ShoppingMall,257
4336_04,ShoppingMall,4874
4337_01,ShoppingMall,1129
4339_01,ShoppingMall,95
4340_01,ShoppingMall,945
4344_01,ShoppingMall,661
4345_01,ShoppingMall,3
4346_01,ShoppingMall,232
4347_01,ShoppingMall,408
4349_01,ShoppingMall,155
4350_02,ShoppingMall,1
4351_01,ShoppingMall,409
4352_01,ShoppingMall,17
4352_02,ShoppingMall,2
4357_01,ShoppingMall,949
4358_01,ShoppingMall,108
4366_01,ShoppingMall,873
4371_02,ShoppingMall,126
4371_04,ShoppingMall,4285
4372_02,ShoppingMall,1
4373_01,ShoppingMall,2
4376_01,ShoppingMall,3
4386_02,ShoppingMall,885
4387_01,ShoppingMall,441
4390_03,ShoppingMall,61
4393_02,ShoppingMall,34
4395_01,ShoppingMall,206
4396_01,ShoppingMall,11
4399_01,ShoppingMall,640
4400_01,ShoppingMall,610
4403_02,ShoppingMall,297
4404_01,ShoppingMall,404
4409_01,ShoppingMall,388
4410_01,ShoppingMall,32
4411_01,ShoppingMall,54
4413_01,ShoppingMall,232
4415_01,ShoppingMall,36
4424_01,ShoppingMall,42
4428_01,ShoppingMall,12
4429_01,ShoppingMall,23
4430_01,ShoppingMall,1513
4431_01,ShoppingMall,1414
4438_01,ShoppingMall,471
4445_01,ShoppingMall,77
4446_01,ShoppingMall,771
4446_02,ShoppingMall,33
4448_01,ShoppingMall,2414
4449_01,ShoppingMall,870
4456_01,ShoppingMall,159
4457_01,ShoppingMall,51
4462_01,ShoppingMall,311
4467_01,ShoppingMall,670
4469_02,ShoppingMall,327
4470_01,ShoppingMall,5
4472_01,ShoppingMall,1455
4472_02,ShoppingMall,638
4473_01,ShoppingMall,507
4473_02,ShoppingMall,26
4483_01,ShoppingMall,161
4483_02,ShoppingMall,60
4485_02,ShoppingMall,1742
4490_01,ShoppingMall,1339
4491_01,ShoppingMall,1
4493_01,ShoppingMall,895
4496_01,ShoppingMall,7
4500_01,ShoppingMall,129
4505_01,ShoppingMall,49
4506_01,ShoppingMall,889
4508_01,ShoppingMall,867
4508_02,ShoppingMall,128
4508_03,ShoppingMall,8
4509_01,ShoppingMall,877
4509_02,ShoppingMall,1127
4509_03,ShoppingMall,3246
4512_01,ShoppingMall,375
4515_02,ShoppingMall,2184
4516_01,ShoppingMall,2
4517_01,ShoppingMall,234
4518_01,ShoppingMall,690
4524_01,ShoppingMall,2048
4529_01,ShoppingMall,3
4530_01,ShoppingMall,157
4534_01,ShoppingMall,553
4535_02,ShoppingMall,796
4543_01,ShoppingMall,59
4550_01,ShoppingMall,516
4552_01,ShoppingMall,1990
4555_01,ShoppingMall,47
4557_01,ShoppingMall,295
4560_01,ShoppingMall,851
4567_01,ShoppingMall,38
4568_01,ShoppingMall,36
4569_02,ShoppingMall,7
4573_01,ShoppingMall,16
4574_01,ShoppingMall,169
4575_01,ShoppingMall,253
4577_01,ShoppingMall,2179
4594_02,ShoppingMall,217
4603_01,ShoppingMall,47
4603_02,ShoppingMall,343
4604_01,ShoppingMall,10
4607_01,ShoppingMall,4
4608_01,ShoppingMall,1
4612_01,ShoppingMall,603
4615_01,ShoppingMall,2554
4617_01,ShoppingMall,85
4621_01,ShoppingMall,2003
4623_01,ShoppingMall,21
4624_01,ShoppingMall,66
4625_01,ShoppingMall,1
4625_03,ShoppingMall,111
4625_06,ShoppingMall,137
4628_01,ShoppingMall,465
4632_03,ShoppingMall,28
4634_01,ShoppingMall,392
4637_01,ShoppingMall,501
4641_01,ShoppingMall,3
4644_01,ShoppingMall,1445
4648_01,ShoppingMall,84
4652_01,ShoppingMall,874
4657_01,ShoppingMall,477
4661_01,ShoppingMall,5
4661_05,ShoppingMall,3
4664_01,ShoppingMall,3
4673_01,ShoppingMall,481
4676_01,ShoppingMall,1677
4679_01,ShoppingMall,1
4680_01,ShoppingMall,38
4680_04,ShoppingMall,34
4684_01,ShoppingMall,796
4686_01,ShoppingMall,615
4695_02,ShoppingMall,1
4704_01,ShoppingMall,2
4708_01,ShoppingMall,13
4709_01,ShoppingMall,103
4710_01,ShoppingMall,2454
4710_02,ShoppingMall,1805
4711_01,ShoppingMall,84
4713_01,ShoppingMall,111
4720_01,ShoppingMall,51
4723_02,ShoppingMall,241
4733_01,ShoppingMall,4581
4738_01,ShoppingMall,35
4738_02,ShoppingMall,4940
4744_01,ShoppingMall,2067
4746_01,ShoppingMall,337
4748_01,ShoppingMall,380
4750_01,ShoppingMall,118
4752_01,ShoppingMall,1356
4753_01,ShoppingMall,454
4754_01,ShoppingMall,198
4757_01,ShoppingMall,476
4759_01,ShoppingMall,23
4763_01,ShoppingMall,888
4764_01,ShoppingMall,121
4770_01,ShoppingMall,2
4774_03,ShoppingMall,1
4775_01,ShoppingMall,660
4780_01,ShoppingMall,46
4782_05,ShoppingMall,929
4791_01,ShoppingMall,9
4793_01,ShoppingMall,1
4793_02,ShoppingMall,3783
4796_01,ShoppingMall,1564
4804_01,ShoppingMall,2
4808_01,ShoppingMall,1
4813_01,ShoppingMall,2
4817_01,ShoppingMall,746
4818_01,ShoppingMall,272
4829_01,ShoppingMall,2
4832_01,ShoppingMall,1
4836_02,ShoppingMall,1902
4837_01,ShoppingMall,559
4838_01,ShoppingMall,3
4842_01,ShoppingMall,152
4847_01,ShoppingMall,699
4850_01,ShoppingMall,437
4851_01,ShoppingMall,1
4853_01,ShoppingMall,10
4862_01,ShoppingMall,17
4866_01,ShoppingMall,1875
4874_01,ShoppingMall,655
4875_01,ShoppingMall,89
4876_01,ShoppingMall,109
4878_01,ShoppingMall,941
4879_01,ShoppingMall,31
4885_01,ShoppingMall,713
4886_01,ShoppingMall,1770
4887_01,ShoppingMall,868
4890_02,ShoppingMall,874
4897_01,ShoppingMall,31
4898_01,ShoppingMall,32
4899_02,ShoppingMall,3
4900_01,ShoppingMall,2
4901_01,ShoppingMall,1
4901_02,ShoppingMall,276
4913_01,ShoppingMall,31
4917_01,ShoppingMall,1
4923_03,ShoppingMall,780
4924_01,ShoppingMall,747
4925_01,ShoppingMall,5635
4930_02,ShoppingMall,106
4932_01,ShoppingMall,630
4933_02,ShoppingMall,10
4933_03,ShoppingMall,501
4938_01,ShoppingMall,847
4941_01,ShoppingMall,830
4944_01,ShoppingMall,2
4951_01,ShoppingMall,1297
4954_01,ShoppingMall,687
4961_01,ShoppingMall,307
4964_01,ShoppingMall,191
4965_01,ShoppingMall,1134
4972_01,ShoppingMall,2750
4973_01,ShoppingMall,1
4977_01,ShoppingMall,834
4977_02,ShoppingMall,9
4978_01,ShoppingMall,287
4983_01,ShoppingMall,214
5007_01,ShoppingMall,57
5010_01,ShoppingMall,26
5013_01,ShoppingMall,2102
5014_01,ShoppingMall,973
5015_01,ShoppingMall,12
5016_01,ShoppingMall,309
5019_01,ShoppingMall,19
5034_01,ShoppingMall,8
5036_02,ShoppingMall,7
5039_01,ShoppingMall,14
5040_01,ShoppingMall,10424
5042_01,ShoppingMall,4
5044_01,ShoppingMall,142
5050_01,ShoppingMall,238
5051_01,ShoppingMall,20
5052_02,ShoppingMall,912
5058_02,ShoppingMall,1
5062_01,ShoppingMall,20
5063_01,ShoppingMall,16
5069_01,ShoppingMall,69
5074_01,ShoppingMall,926
5076_01,ShoppingMall,60
5080_01,ShoppingMall,143
5084_02,ShoppingMall,1919
5085_01,ShoppingMall,455
5087_01,ShoppingMall,20
5091_01,ShoppingMall,95
5097_02,ShoppingMall,671
5097_03,ShoppingMall,706
5122_01,ShoppingMall,321
5125_01,ShoppingMall,22
5128_01,ShoppingMall,1081
5128_02,ShoppingMall,2832
5133_01,ShoppingMall,846
5133_04,ShoppingMall,505
5133_05,ShoppingMall,13
5133_08,ShoppingMall,51
5148_01,ShoppingMall,54
5152_01,ShoppingMall,10
5154_01,ShoppingMall,606
5156_02,ShoppingMall,227
5157_01,ShoppingMall,2
5162_02,ShoppingMall,125
5163_02,ShoppingMall,713
5165_01,ShoppingMall,94
5166_01,ShoppingMall,477
5170_01,ShoppingMall,392
5182_02,ShoppingMall,81
5185_01,ShoppingMall,21
5186_01,ShoppingMall,2
5197_01,ShoppingMall,761
5198_01,ShoppingMall,430
5199_01,ShoppingMall,3415
5206_02,ShoppingMall,789
5206_03,ShoppingMall,72
5207_01,ShoppingMall,1
5208_02,ShoppingMall,2
5209_01,ShoppingMall,382
5210_01,ShoppingMall,693
5211_01,ShoppingMall,1
5213_01,ShoppingMall,908
5220_01,ShoppingMall,353
5221_01,ShoppingMall,8
5224_01,ShoppingMall,56
5229_01,ShoppingMall,19
5230_01,ShoppingMall,1548
5234_01,ShoppingMall,2251
5235_01,ShoppingMall,605
5236_01,ShoppingMall,898
5244_01,ShoppingMall,586
5246_02,ShoppingMall,643
5249_01,ShoppingMall,1
5251_01,ShoppingMall,1905
5252_01,ShoppingMall,60
5253_01,ShoppingMall,413
5256_01,ShoppingMall,444
5264_02,ShoppingMall,163
5266_02,ShoppingMall,3
5269_01,ShoppingMall,591
5271_01,ShoppingMall,571
5273_01,ShoppingMall,827
5280_01,ShoppingMall,2728
5281_01,ShoppingMall,621
5282_01,ShoppingMall,14
5288_01,ShoppingMall,3
5304_01,ShoppingMall,8
5310_01,ShoppingMall,449
5330_01,ShoppingMall,708
5331_01,ShoppingMall,292
5333_01,ShoppingMall,39
5334_02,ShoppingMall,39
5337_01,ShoppingMall,2299
5340_01,ShoppingMall,33
5343_01,ShoppingMall,565
5345_01,ShoppingMall,59
5345_02,ShoppingMall,6
5346_01,ShoppingMall,31
5348_01,ShoppingMall,853
5351_01,ShoppingMall,1177
5353_02,ShoppingMall,144
5354_01,ShoppingMall,85
5359_01,ShoppingMall,225
5368_01,ShoppingMall,55
5372_01,ShoppingMall,363
5374_01,ShoppingMall,942
5379_01,ShoppingMall,8
5380_01,ShoppingMall,756
5383_01,ShoppingMall,1175
5385_01,ShoppingMall,1040
5387_01,ShoppingMall,1
5389_01,ShoppingMall,1320
5389_02,ShoppingMall,101
5392_01,ShoppingMall,528
5394_01,ShoppingMall,2153
5395_01,ShoppingMall,2574
5396_01,ShoppingMall,8
5401_01,ShoppingMall,5
5402_01,ShoppingMall,75
5408_01,ShoppingMall,654
5408_02,ShoppingMall,350
5410_01,ShoppingMall,1047
5411_01,ShoppingMall,153
5414_01,ShoppingMall,166
5415_01,ShoppingMall,8
5416_02,ShoppingMall,208
5418_01,ShoppingMall,1115
5421_01,ShoppingMall,1
5423_01,ShoppingMall,7
5423_02,ShoppingMall,1878
5424_01,ShoppingMall,599
5424_02,ShoppingMall,2
5425_01,ShoppingMall,11
5427_02,ShoppingMall,216
5427_03,ShoppingMall,1
5435_01,ShoppingMall,280
5440_02,ShoppingMall,18
5443_01,ShoppingMall,1
5445_01,ShoppingMall,813
5454_01,ShoppingMall,2
5455_01,ShoppingMall,180
5458_01,ShoppingMall,980
5462_01,ShoppingMall,663
5465_01,ShoppingMall,2196
5465_02,ShoppingMall,2
5466_02,ShoppingMall,1089
5472_01,ShoppingMall,559
5475_01,ShoppingMall,1
5476_01,ShoppingMall,2
5477_01,ShoppingMall,166
5478_01,ShoppingMall,10
5485_01,ShoppingMall,82
5488_02,ShoppingMall,6805
5491_01,ShoppingMall,499
5492_01,ShoppingMall,59
5500_01,ShoppingMall,47
5501_01,ShoppingMall,5
5509_01,ShoppingMall,800
5511_02,ShoppingMall,169
5512_02,ShoppingMall,1044
5515_01,ShoppingMall,46
5520_01,ShoppingMall,778
5522_03,ShoppingMall,9
5523_01,ShoppingMall,20
5524_01,ShoppingMall,545
5526_01,ShoppingMall,4
5528_01,ShoppingMall,35
5530_01,ShoppingMall,868
5531_01,ShoppingMall,617
5537_01,ShoppingMall,30
5545_01,ShoppingMall,693
5550_01,ShoppingMall,9
5552_03,ShoppingMall,754
5555_01,ShoppingMall,213
5556_01,ShoppingMall,667
5560_01,ShoppingMall,1006
5561_03,ShoppingMall,2929
5561_04,ShoppingMall,2473
5568_01,ShoppingMall,298
5573_01,ShoppingMall,74
5575_01,ShoppingMall,222
5582_01,ShoppingMall,1
5583_01,ShoppingMall,31
5585_01,ShoppingMall,80
5585_02,ShoppingMall,542
5586_01,ShoppingMall,6
5587_01,ShoppingMall,83
5596_01,ShoppingMall,302
5598_01,ShoppingMall,500
5601_04,ShoppingMall,82
5606_02,ShoppingMall,7
5608_01,ShoppingMall,115
5622_01,ShoppingMall,970
5625_05,ShoppingMall,378
5643_01,ShoppingMall,1594
5643_02,ShoppingMall,17
5643_03,ShoppingMall,45
5645_01,ShoppingMall,2134
5647_02,ShoppingMall,31
5650_01,ShoppingMall,285
5655_01,ShoppingMall,3
5663_01,ShoppingMall,5
5671_01,ShoppingMall,15
5677_01,ShoppingMall,264
5680_01,ShoppingMall,1609
5684_03,ShoppingMall,48
5686_01,ShoppingMall,107
5686_02,ShoppingMall,26
5688_01,ShoppingMall,1110
5692_01,ShoppingMall,863
5693_01,ShoppingMall,2332
5698_01,ShoppingMall,325
5698_02,ShoppingMall,3
5706_01,ShoppingMall,725
5707_01,ShoppingMall,973
5710_01,ShoppingMall,1080
5713_01,ShoppingMall,317
5721_02,ShoppingMall,598
5722_01,ShoppingMall,17
5725_01,ShoppingMall,364
5732_01,ShoppingMall,53
5733_01,ShoppingMall,6
5736_01,ShoppingMall,1
5737_01,ShoppingMall,13
5740_02,ShoppingMall,724
5744_01,ShoppingMall,859
5748_01,ShoppingMall,459
5751_01,ShoppingMall,39
5755_01,ShoppingMall,586
5756_01,ShoppingMall,360
5756_06,ShoppingMall,476
5756_07,ShoppingMall,2817
5763_01,ShoppingMall,56
5764_01,ShoppingMall,1037
5772_01,ShoppingMall,75
5776_01,ShoppingMall,209
5788_01,ShoppingMall,681
5790_01,ShoppingMall,945
5791_01,ShoppingMall,637
5794_01,ShoppingMall,149
5795_01,ShoppingMall,595
5800_01,ShoppingMall,830
5802_01,ShoppingMall,22
5806_01,ShoppingMall,2
5808_02,ShoppingMall,41
5809_01,ShoppingMall,254
5809_02,ShoppingMall,2077
5810_02,ShoppingMall,68
5811_01,ShoppingMall,95
5814_01,ShoppingMall,669
5814_04,ShoppingMall,51
5814_06,ShoppingMall,1142
5816_01,ShoppingMall,7
5820_01,ShoppingMall,198
5821_01,ShoppingMall,99
5844_01,ShoppingMall,835
5846_01,ShoppingMall,890
5854_01,ShoppingMall,106
5855_01,ShoppingMall,1827
5855_02,ShoppingMall,687
5857_01,ShoppingMall,64
5859_01,ShoppingMall,2624
5860_01,ShoppingMall,6
5863_02,ShoppingMall,18
5868_01,ShoppingMall,194
5871_01,ShoppingMall,848
5876_01,ShoppingMall,444
5877_01,ShoppingMall,1552
5882_01,ShoppingMall,73
5885_03,ShoppingMall,7
5885_08,ShoppingMall,892
5887_02,ShoppingMall,40
5889_01,ShoppingMall,790
5902_01,ShoppingMall,690
5903_01,ShoppingMall,13
5905_01,ShoppingMall,1
5906_01,ShoppingMall,207
5908_01,ShoppingMall,300
5915_01,ShoppingMall,39
5916_01,ShoppingMall,450
5919_01,ShoppingMall,15
5920_01,ShoppingMall,756
5921_02,ShoppingMall,859
5924_01,ShoppingMall,25
5927_06,ShoppingMall,324
5928_01,ShoppingMall,559
5933_01,ShoppingMall,97
5938_01,ShoppingMall,52
5939_01,ShoppingMall,544
5945_03,ShoppingMall,11
5946_01,ShoppingMall,642
5951_01,ShoppingMall,172
5953_01,ShoppingMall,1199
5954_01,ShoppingMall,6
5955_01,ShoppingMall,155
5955_02,ShoppingMall,414
5959_01,ShoppingMall,97
5960_01,ShoppingMall,1761
