Source,Target
0984_06,TRAPPIST-1e
0984_07,PSO J318.5-22
0984_08,TRAPPIST-1e
0985_01,55 Cancri e
0987_01,TRAPPIST-1e
0988_01,TRAPPIST-1e
0988_02,TRAPPIST-1e
0989_01,TRAPPIST-1e
0990_01,PSO J318.5-22
0991_01,TRAPPIST-1e
0992_01,TRAPPIST-1e
0992_02,TRAPPIST-1e
0992_03,55 Cancri e
0992_04,55 Cancri e
0992_05,55 Cancri e
0992_06,55 Cancri e
0993_01,55 Cancri e
0994_01,TRAPPIST-1e
0994_02,TRAPPIST-1e
0995_01,55 Cancri e
0997_01,TRAPPIST-1e
0998_01,TRAPPIST-1e
1000_01,TRAPPIST-1e
1001_01,TRAPPIST-1e
1002_01,55 Cancri e
1002_02,TRAPPIST-1e
1002_03,TRAPPIST-1e
1004_01,55 Cancri e
1005_01,TRAPPIST-1e
1006_01,TRAPPIST-1e
1006_02,TRAPPIST-1e
1006_03,TRAPPIST-1e
1008_01,55 Cancri e
1008_02,TRAPPIST-1e
1011_01,TRAPPIST-1e
1011_02,TRAPPIST-1e
1012_01,TRAPPIST-1e
1013_01,TRAPPIST-1e
1014_01,TRAPPIST-1e
1015_01,TRAPPIST-1e
1017_01,TRAPPIST-1e
1018_01,TRAPPIST-1e
1019_01,TRAPPIST-1e
1020_01,TRAPPIST-1e
1022_01,TRAPPIST-1e
1024_01,55 Cancri e
1024_02,TRAPPIST-1e
1024_03,55 Cancri e
1024_04,55 Cancri e
1025_01,TRAPPIST-1e
1026_01,TRAPPIST-1e
1027_01,TRAPPIST-1e
1027_02,TRAPPIST-1e
1027_03,TRAPPIST-1e
1027_04,55 Cancri e
1029_01,TRAPPIST-1e
1030_01,TRAPPIST-1e
1031_01,TRAPPIST-1e
1032_01,PSO J318.5-22
1033_01,TRAPPIST-1e
1034_01,TRAPPIST-1e
1035_01,55 Cancri e
1036_01,PSO J318.5-22
1038_01,TRAPPIST-1e
1040_01,PSO J318.5-22
1041_01,TRAPPIST-1e
1043_01,TRAPPIST-1e
1045_01,TRAPPIST-1e
1045_02,TRAPPIST-1e
1046_01,TRAPPIST-1e
1047_01,TRAPPIST-1e
1048_01,TRAPPIST-1e
1049_01,55 Cancri e
1049_02,TRAPPIST-1e
1051_01,TRAPPIST-1e
1052_01,55 Cancri e
1053_01,PSO J318.5-22
1054_01,TRAPPIST-1e
1056_01,TRAPPIST-1e
1056_02,55 Cancri e
1057_01,55 Cancri e
1058_01,TRAPPIST-1e
1060_01,TRAPPIST-1e
1062_01,TRAPPIST-1e
1063_01,TRAPPIST-1e
1063_02,TRAPPIST-1e
1065_01,TRAPPIST-1e
1066_01,TRAPPIST-1e
1068_01,PSO J318.5-22
1071_01,TRAPPIST-1e
1075_01,TRAPPIST-1e
1075_02,TRAPPIST-1e
1076_01,TRAPPIST-1e
1077_01,TRAPPIST-1e
1078_01,55 Cancri e
1079_01,55 Cancri e
1080_01,TRAPPIST-1e
1082_01,TRAPPIST-1e
1083_01,TRAPPIST-1e
1083_02,TRAPPIST-1e
1083_03,TRAPPIST-1e
1084_01,TRAPPIST-1e
1085_01,TRAPPIST-1e
1086_01,TRAPPIST-1e
1086_02,TRAPPIST-1e
1086_03,TRAPPIST-1e
1086_04,TRAPPIST-1e
1086_05,TRAPPIST-1e
1088_01,PSO J318.5-22
1089_01,55 Cancri e
1089_02,TRAPPIST-1e
1091_01,TRAPPIST-1e
1093_01,TRAPPIST-1e
1094_01,TRAPPIST-1e
1095_01,TRAPPIST-1e
1096_01,TRAPPIST-1e
1097_01,TRAPPIST-1e
1099_01,PSO J318.5-22
1100_01,TRAPPIST-1e
1100_02,TRAPPIST-1e
1100_03,TRAPPIST-1e
1100_04,TRAPPIST-1e
1102_01,PSO J318.5-22
1105_01,TRAPPIST-1e
1108_01,TRAPPIST-1e
1108_02,TRAPPIST-1e
1110_01,TRAPPIST-1e
1110_02,55 Cancri e
1112_01,55 Cancri e
1113_01,TRAPPIST-1e
1114_01,TRAPPIST-1e
1114_02,TRAPPIST-1e
1115_01,TRAPPIST-1e
1116_01,TRAPPIST-1e
1116_02,TRAPPIST-1e
1116_03,TRAPPIST-1e
1117_01,TRAPPIST-1e
1121_01,PSO J318.5-22
1123_01,TRAPPIST-1e
1127_01,55 Cancri e
1129_01,TRAPPIST-1e
1130_01,TRAPPIST-1e
1130_02,55 Cancri e
1132_01,TRAPPIST-1e
1133_01,TRAPPIST-1e
1134_01,55 Cancri e
1136_01,TRAPPIST-1e
1140_01,TRAPPIST-1e
1140_02,TRAPPIST-1e
1140_03,55 Cancri e
1141_01,TRAPPIST-1e
1142_01,TRAPPIST-1e
1144_01,TRAPPIST-1e
1144_02,TRAPPIST-1e
1144_03,TRAPPIST-1e
1146_01,55 Cancri e
1147_01,TRAPPIST-1e
1148_01,55 Cancri e
1148_02,55 Cancri e
1148_03,TRAPPIST-1e
1148_04,55 Cancri e
1148_05,55 Cancri e
1148_06,TRAPPIST-1e
1148_07,55 Cancri e
1149_01,55 Cancri e
1149_02,TRAPPIST-1e
1149_03,TRAPPIST-1e
1149_04,TRAPPIST-1e
1149_05,55 Cancri e
1150_01,55 Cancri e
1152_01,TRAPPIST-1e
1153_01,TRAPPIST-1e
1154_01,TRAPPIST-1e
1154_02,TRAPPIST-1e
1154_03,55 Cancri e
1155_01,TRAPPIST-1e
1155_02,TRAPPIST-1e
1156_01,TRAPPIST-1e
1156_02,TRAPPIST-1e
1161_01,55 Cancri e
1161_02,55 Cancri e
1162_01,TRAPPIST-1e
1163_01,55 Cancri e
1165_01,55 Cancri e
1165_02,TRAPPIST-1e
1165_03,TRAPPIST-1e
1165_04,TRAPPIST-1e
1166_01,55 Cancri e
1167_01,TRAPPIST-1e
1168_01,TRAPPIST-1e
1169_01,TRAPPIST-1e
1170_01,TRAPPIST-1e
1173_01,PSO J318.5-22
1174_01,TRAPPIST-1e
1175_01,TRAPPIST-1e
1177_01,TRAPPIST-1e
1178_01,TRAPPIST-1e
1179_01,TRAPPIST-1e
1180_01,TRAPPIST-1e
1182_01,55 Cancri e
1182_02,TRAPPIST-1e
1182_03,TRAPPIST-1e
1185_01,TRAPPIST-1e
1186_01,TRAPPIST-1e
1186_02,TRAPPIST-1e
1186_03,TRAPPIST-1e
1186_04,TRAPPIST-1e
1186_05,TRAPPIST-1e
1187_01,TRAPPIST-1e
1187_02,TRAPPIST-1e
1187_03,TRAPPIST-1e
1188_01,TRAPPIST-1e
1190_01,TRAPPIST-1e
1191_01,TRAPPIST-1e
1192_01,TRAPPIST-1e
1193_01,TRAPPIST-1e
1193_02,55 Cancri e
1195_01,55 Cancri e
1197_01,55 Cancri e
1198_01,TRAPPIST-1e
1199_01,TRAPPIST-1e
1203_01,55 Cancri e
1206_01,TRAPPIST-1e
1208_01,TRAPPIST-1e
1210_01,TRAPPIST-1e
1210_02,TRAPPIST-1e
1211_01,PSO J318.5-22
1211_02,TRAPPIST-1e
1211_03,TRAPPIST-1e
1211_04,TRAPPIST-1e
1211_05,55 Cancri e
1211_06,TRAPPIST-1e
1211_07,55 Cancri e
1212_01,TRAPPIST-1e
1213_01,TRAPPIST-1e
1214_01,55 Cancri e
1215_01,TRAPPIST-1e
1216_01,TRAPPIST-1e
1218_01,TRAPPIST-1e
1220_01,TRAPPIST-1e
1221_01,TRAPPIST-1e
1221_02,TRAPPIST-1e
1222_01,TRAPPIST-1e
1223_01,55 Cancri e
1225_01,TRAPPIST-1e
1228_01,TRAPPIST-1e
1228_02,TRAPPIST-1e
1229_01,TRAPPIST-1e
1230_01,TRAPPIST-1e
1231_01,TRAPPIST-1e
1232_01,TRAPPIST-1e
1232_02,55 Cancri e
1233_01,PSO J318.5-22
1234_01,PSO J318.5-22
1235_01,TRAPPIST-1e
1236_01,55 Cancri e
1238_01,TRAPPIST-1e
1238_02,TRAPPIST-1e
1239_01,PSO J318.5-22
1240_01,TRAPPIST-1e
1242_01,55 Cancri e
1243_01,TRAPPIST-1e
1243_02,TRAPPIST-1e
1246_01,TRAPPIST-1e
1248_01,PSO J318.5-22
1250_01,TRAPPIST-1e
1254_01,TRAPPIST-1e
1254_02,TRAPPIST-1e
1255_01,TRAPPIST-1e
1255_02,TRAPPIST-1e
1256_01,TRAPPIST-1e
1258_01,55 Cancri e
1259_01,TRAPPIST-1e
1260_01,PSO J318.5-22
1261_01,55 Cancri e
1263_01,TRAPPIST-1e
1264_01,TRAPPIST-1e
1267_01,PSO J318.5-22
1269_01,TRAPPIST-1e
1271_01,PSO J318.5-22
1273_01,TRAPPIST-1e
1274_01,55 Cancri e
1278_01,TRAPPIST-1e
1279_01,55 Cancri e
1280_01,PSO J318.5-22
1281_01,TRAPPIST-1e
1282_01,PSO J318.5-22
1283_01,TRAPPIST-1e
1284_01,TRAPPIST-1e
1285_01,55 Cancri e
1286_01,TRAPPIST-1e
1287_01,TRAPPIST-1e
1287_02,55 Cancri e
1287_03,TRAPPIST-1e
1288_01,TRAPPIST-1e
1289_01,TRAPPIST-1e
1289_02,TRAPPIST-1e
1291_01,TRAPPIST-1e
1292_01,55 Cancri e
1292_02,TRAPPIST-1e
1293_01,TRAPPIST-1e
1294_01,TRAPPIST-1e
1294_02,PSO J318.5-22
1294_03,TRAPPIST-1e
1295_01,TRAPPIST-1e
1299_01,TRAPPIST-1e
1300_01,55 Cancri e
1302_01,55 Cancri e
1304_01,55 Cancri e
1304_02,TRAPPIST-1e
1304_03,TRAPPIST-1e
1304_04,TRAPPIST-1e
1304_05,TRAPPIST-1e
1304_06,PSO J318.5-22
1306_01,TRAPPIST-1e
1306_02,55 Cancri e
1307_01,TRAPPIST-1e
1308_01,55 Cancri e
1308_02,55 Cancri e
1308_03,55 Cancri e
1308_04,55 Cancri e
1309_01,TRAPPIST-1e
1310_01,TRAPPIST-1e
1311_01,TRAPPIST-1e
1311_02,TRAPPIST-1e
1311_03,TRAPPIST-1e
1312_01,55 Cancri e
1316_01,TRAPPIST-1e
1316_02,55 Cancri e
1317_01,TRAPPIST-1e
1322_01,TRAPPIST-1e
1323_01,55 Cancri e
1324_01,55 Cancri e
1324_02,55 Cancri e
1324_03,TRAPPIST-1e
1325_01,TRAPPIST-1e
1325_02,TRAPPIST-1e
1325_03,TRAPPIST-1e
1326_01,TRAPPIST-1e
1326_02,TRAPPIST-1e
1328_01,TRAPPIST-1e
1330_01,TRAPPIST-1e
1330_02,TRAPPIST-1e
1331_01,PSO J318.5-22
1332_01,TRAPPIST-1e
1333_01,PSO J318.5-22
1335_01,TRAPPIST-1e
1336_01,TRAPPIST-1e
1337_01,55 Cancri e
1340_01,TRAPPIST-1e
1342_01,TRAPPIST-1e
1345_01,TRAPPIST-1e
1347_01,TRAPPIST-1e
1348_01,TRAPPIST-1e
1348_02,TRAPPIST-1e
1350_01,55 Cancri e
1350_02,TRAPPIST-1e
1350_03,PSO J318.5-22
1350_04,PSO J318.5-22
1351_01,TRAPPIST-1e
1352_01,TRAPPIST-1e
1353_01,TRAPPIST-1e
1353_02,TRAPPIST-1e
1353_03,TRAPPIST-1e
1353_04,TRAPPIST-1e
1355_01,PSO J318.5-22
1356_01,TRAPPIST-1e
1357_01,TRAPPIST-1e
1360_01,TRAPPIST-1e
1362_01,TRAPPIST-1e
1365_01,55 Cancri e
1365_02,TRAPPIST-1e
1366_01,55 Cancri e
1368_01,TRAPPIST-1e
1370_01,TRAPPIST-1e
1371_01,TRAPPIST-1e
1375_01,TRAPPIST-1e
1375_02,TRAPPIST-1e
1376_01,TRAPPIST-1e
1377_01,TRAPPIST-1e
1378_01,TRAPPIST-1e
1378_02,TRAPPIST-1e
1379_01,TRAPPIST-1e
1380_01,55 Cancri e
1381_01,PSO J318.5-22
1382_01,TRAPPIST-1e
1383_01,TRAPPIST-1e
1384_01,TRAPPIST-1e
1384_02,TRAPPIST-1e
1384_03,TRAPPIST-1e
1384_04,TRAPPIST-1e
1384_05,TRAPPIST-1e
1385_01,TRAPPIST-1e
1386_01,TRAPPIST-1e
1387_01,TRAPPIST-1e
1389_01,55 Cancri e
1390_01,PSO J318.5-22
1391_01,TRAPPIST-1e
1391_02,TRAPPIST-1e
1391_03,TRAPPIST-1e
1393_01,TRAPPIST-1e
1393_02,TRAPPIST-1e
1395_01,TRAPPIST-1e
1397_01,TRAPPIST-1e
1398_01,TRAPPIST-1e
1399_01,TRAPPIST-1e
1400_01,55 Cancri e
1401_01,TRAPPIST-1e
1402_01,PSO J318.5-22
1402_02,55 Cancri e
1403_01,TRAPPIST-1e
1404_01,TRAPPIST-1e
1404_02,TRAPPIST-1e
1406_01,TRAPPIST-1e
1407_01,TRAPPIST-1e
1407_02,PSO J318.5-22
1408_01,PSO J318.5-22
1410_01,TRAPPIST-1e
1412_01,55 Cancri e
1413_01,PSO J318.5-22
1414_01,TRAPPIST-1e
1415_01,55 Cancri e
1416_01,TRAPPIST-1e
1417_01,TRAPPIST-1e
1419_01,TRAPPIST-1e
1420_01,TRAPPIST-1e
1421_01,TRAPPIST-1e
1421_02,55 Cancri e
1423_01,TRAPPIST-1e
1423_02,TRAPPIST-1e
1423_03,55 Cancri e
1424_01,TRAPPIST-1e
1424_02,55 Cancri e
1424_03,TRAPPIST-1e
1424_04,55 Cancri e
1424_05,TRAPPIST-1e
1425_01,TRAPPIST-1e
1425_02,TRAPPIST-1e
1425_03,TRAPPIST-1e
1426_01,55 Cancri e
1427_01,TRAPPIST-1e
1427_02,TRAPPIST-1e
1428_01,TRAPPIST-1e
1430_01,TRAPPIST-1e
1431_01,TRAPPIST-1e
1433_01,TRAPPIST-1e
1434_01,TRAPPIST-1e
1434_02,TRAPPIST-1e
1434_03,TRAPPIST-1e
1435_01,TRAPPIST-1e
1438_01,TRAPPIST-1e
1439_01,TRAPPIST-1e
1439_02,TRAPPIST-1e
1440_01,TRAPPIST-1e
1442_01,PSO J318.5-22
1443_01,TRAPPIST-1e
1444_01,TRAPPIST-1e
1445_01,PSO J318.5-22
1447_01,TRAPPIST-1e
1450_01,55 Cancri e
1450_02,55 Cancri e
1451_01,55 Cancri e
1451_02,TRAPPIST-1e
1452_01,TRAPPIST-1e
1452_02,TRAPPIST-1e
1452_03,55 Cancri e
1452_04,TRAPPIST-1e
1452_05,55 Cancri e
1453_01,55 Cancri e
1453_02,TRAPPIST-1e
1454_01,TRAPPIST-1e
1455_01,55 Cancri e
1455_02,TRAPPIST-1e
1455_03,55 Cancri e
1455_04,TRAPPIST-1e
1455_05,55 Cancri e
1457_01,TRAPPIST-1e
1458_01,TRAPPIST-1e
1460_01,PSO J318.5-22
1460_02,PSO J318.5-22
1461_01,TRAPPIST-1e
1462_01,TRAPPIST-1e
1463_01,PSO J318.5-22
1465_01,PSO J318.5-22
1467_01,TRAPPIST-1e
1474_01,TRAPPIST-1e
1478_01,TRAPPIST-1e
1478_02,PSO J318.5-22
1479_01,TRAPPIST-1e
1481_01,TRAPPIST-1e
1484_01,TRAPPIST-1e
1485_01,TRAPPIST-1e
1488_01,TRAPPIST-1e
1489_01,TRAPPIST-1e
1490_01,55 Cancri e
1491_01,55 Cancri e
1491_02,TRAPPIST-1e
1491_03,TRAPPIST-1e
1493_01,TRAPPIST-1e
1498_01,TRAPPIST-1e
1499_01,TRAPPIST-1e
1500_01,TRAPPIST-1e
1500_02,TRAPPIST-1e
1500_03,55 Cancri e
1500_04,55 Cancri e
1500_05,55 Cancri e
1500_06,TRAPPIST-1e
1500_07,TRAPPIST-1e
1501_01,TRAPPIST-1e
1503_01,TRAPPIST-1e
1503_02,TRAPPIST-1e
1506_01,TRAPPIST-1e
1507_01,TRAPPIST-1e
1507_02,TRAPPIST-1e
1507_03,TRAPPIST-1e
1507_04,TRAPPIST-1e
1509_01,TRAPPIST-1e
1510_01,TRAPPIST-1e
1511_01,TRAPPIST-1e
1511_02,TRAPPIST-1e
1511_03,TRAPPIST-1e
1511_04,55 Cancri e
1515_01,TRAPPIST-1e
1520_01,TRAPPIST-1e
1521_01,TRAPPIST-1e
1523_01,55 Cancri e
1523_02,TRAPPIST-1e
1524_01,TRAPPIST-1e
1525_01,TRAPPIST-1e
1526_01,55 Cancri e
1527_01,55 Cancri e
1527_02,TRAPPIST-1e
1528_01,55 Cancri e
1529_01,PSO J318.5-22
1529_02,TRAPPIST-1e
1531_01,TRAPPIST-1e
1532_01,TRAPPIST-1e
1533_01,TRAPPIST-1e
1536_01,TRAPPIST-1e
1539_01,55 Cancri e
1540_01,TRAPPIST-1e
1540_02,TRAPPIST-1e
1540_03,TRAPPIST-1e
1541_01,TRAPPIST-1e
1542_01,TRAPPIST-1e
1543_01,55 Cancri e
1544_01,TRAPPIST-1e
1545_01,TRAPPIST-1e
1547_01,TRAPPIST-1e
1548_01,55 Cancri e
1548_02,TRAPPIST-1e
1550_01,TRAPPIST-1e
1550_02,55 Cancri e
1551_01,TRAPPIST-1e
1552_01,TRAPPIST-1e
1555_01,TRAPPIST-1e
1558_01,TRAPPIST-1e
1560_01,TRAPPIST-1e
1561_01,55 Cancri e
1562_01,TRAPPIST-1e
1564_01,TRAPPIST-1e
1565_01,PSO J318.5-22
1567_01,TRAPPIST-1e
1568_01,TRAPPIST-1e
1568_02,PSO J318.5-22
1569_01,TRAPPIST-1e
1572_01,TRAPPIST-1e
1572_02,TRAPPIST-1e
1573_01,TRAPPIST-1e
1576_01,TRAPPIST-1e
1577_01,TRAPPIST-1e
1578_01,TRAPPIST-1e
1579_01,55 Cancri e
1580_01,TRAPPIST-1e
1580_02,TRAPPIST-1e
1581_01,TRAPPIST-1e
1581_02,TRAPPIST-1e
1584_01,TRAPPIST-1e
1584_02,TRAPPIST-1e
1585_01,TRAPPIST-1e
1588_01,TRAPPIST-1e
1588_02,55 Cancri e
1590_01,TRAPPIST-1e
1590_02,55 Cancri e
1592_01,TRAPPIST-1e
1592_02,55 Cancri e
1593_01,TRAPPIST-1e
1594_01,TRAPPIST-1e
1595_01,55 Cancri e
1596_01,TRAPPIST-1e
1597_01,TRAPPIST-1e
1599_01,TRAPPIST-1e
1599_02,55 Cancri e
1601_01,TRAPPIST-1e
1602_01,TRAPPIST-1e
1603_01,TRAPPIST-1e
1603_02,TRAPPIST-1e
1603_03,55 Cancri e
1604_01,TRAPPIST-1e
1606_01,TRAPPIST-1e
1608_01,TRAPPIST-1e
1611_01,TRAPPIST-1e
1612_01,TRAPPIST-1e
1612_02,TRAPPIST-1e
1613_01,55 Cancri e
1614_01,TRAPPIST-1e
1615_01,TRAPPIST-1e
1615_02,TRAPPIST-1e
1615_03,TRAPPIST-1e
1617_01,PSO J318.5-22
1619_01,TRAPPIST-1e
1621_01,55 Cancri e
1621_02,PSO J318.5-22
1622_01,TRAPPIST-1e
1624_01,PSO J318.5-22
1624_02,55 Cancri e
1624_03,TRAPPIST-1e
1625_01,55 Cancri e
1625_02,TRAPPIST-1e
1626_01,TRAPPIST-1e
1628_01,TRAPPIST-1e
1630_01,PSO J318.5-22
1630_02,TRAPPIST-1e
1630_03,TRAPPIST-1e
1631_01,TRAPPIST-1e
1632_01,TRAPPIST-1e
1633_01,TRAPPIST-1e
1633_02,TRAPPIST-1e
1634_01,55 Cancri e
1635_01,TRAPPIST-1e
1636_01,TRAPPIST-1e
1637_01,TRAPPIST-1e
1638_01,TRAPPIST-1e
1640_01,TRAPPIST-1e
1644_01,55 Cancri e
1645_01,55 Cancri e
1646_01,TRAPPIST-1e
1647_01,TRAPPIST-1e
1649_01,55 Cancri e
1650_01,55 Cancri e
1651_01,PSO J318.5-22
1651_02,55 Cancri e
1651_03,PSO J318.5-22
1653_01,TRAPPIST-1e
1655_01,TRAPPIST-1e
1655_02,TRAPPIST-1e
1656_01,TRAPPIST-1e
1657_01,TRAPPIST-1e
1658_01,TRAPPIST-1e
1659_01,TRAPPIST-1e
1660_01,TRAPPIST-1e
1661_01,TRAPPIST-1e
1661_02,TRAPPIST-1e
1661_03,TRAPPIST-1e
1661_04,TRAPPIST-1e
1662_01,PSO J318.5-22
1663_01,PSO J318.5-22
1666_01,TRAPPIST-1e
1668_01,TRAPPIST-1e
1669_01,TRAPPIST-1e
1669_02,TRAPPIST-1e
1669_03,55 Cancri e
1670_01,TRAPPIST-1e
1670_02,TRAPPIST-1e
1671_01,55 Cancri e
1672_01,TRAPPIST-1e
1673_01,55 Cancri e
1674_01,PSO J318.5-22
1676_01,TRAPPIST-1e
1677_01,TRAPPIST-1e
1681_01,TRAPPIST-1e
1682_01,TRAPPIST-1e
1685_01,55 Cancri e
1685_02,55 Cancri e
1685_03,TRAPPIST-1e
1687_01,TRAPPIST-1e
1688_01,TRAPPIST-1e
1688_02,TRAPPIST-1e
1688_03,TRAPPIST-1e
1690_01,TRAPPIST-1e
1691_01,TRAPPIST-1e
1694_01,PSO J318.5-22
1695_01,TRAPPIST-1e
1696_01,TRAPPIST-1e
1697_01,TRAPPIST-1e
1698_01,PSO J318.5-22
1699_01,55 Cancri e
1700_01,TRAPPIST-1e
1700_02,TRAPPIST-1e
1704_01,TRAPPIST-1e
1704_02,55 Cancri e
1705_01,TRAPPIST-1e
1708_01,PSO J318.5-22
1709_01,TRAPPIST-1e
1709_02,TRAPPIST-1e
1709_03,TRAPPIST-1e
1709_04,TRAPPIST-1e
1709_05,TRAPPIST-1e
1709_06,TRAPPIST-1e
1709_07,TRAPPIST-1e
1710_01,PSO J318.5-22
1711_01,TRAPPIST-1e
1712_01,TRAPPIST-1e
1712_02,TRAPPIST-1e
1713_01,TRAPPIST-1e
1714_01,TRAPPIST-1e
1715_01,TRAPPIST-1e
1717_01,TRAPPIST-1e
1717_02,TRAPPIST-1e
1718_01,TRAPPIST-1e
1719_01,TRAPPIST-1e
1721_01,TRAPPIST-1e
1723_01,TRAPPIST-1e
1724_01,55 Cancri e
1725_01,TRAPPIST-1e
1727_01,55 Cancri e
1727_02,55 Cancri e
1728_01,TRAPPIST-1e
1729_01,TRAPPIST-1e
1730_01,55 Cancri e
1731_01,PSO J318.5-22
1731_02,55 Cancri e
1733_01,TRAPPIST-1e
1734_01,TRAPPIST-1e
1736_01,PSO J318.5-22
1738_01,TRAPPIST-1e
1738_02,55 Cancri e
1739_01,PSO J318.5-22
1740_01,TRAPPIST-1e
1742_01,PSO J318.5-22
1745_01,TRAPPIST-1e
1746_01,TRAPPIST-1e
1747_01,55 Cancri e
1748_01,TRAPPIST-1e
1748_02,TRAPPIST-1e
1748_03,TRAPPIST-1e
1749_01,PSO J318.5-22
1752_01,55 Cancri e
1753_01,TRAPPIST-1e
1755_01,TRAPPIST-1e
1757_01,TRAPPIST-1e
1758_01,TRAPPIST-1e
1760_01,TRAPPIST-1e
1761_01,55 Cancri e
1762_01,PSO J318.5-22
1762_02,PSO J318.5-22
1763_01,TRAPPIST-1e
1764_01,TRAPPIST-1e
1764_02,TRAPPIST-1e
1766_01,55 Cancri e
1767_01,55 Cancri e
1767_02,TRAPPIST-1e
1767_03,TRAPPIST-1e
1767_04,TRAPPIST-1e
1768_01,TRAPPIST-1e
1769_01,TRAPPIST-1e
1770_01,55 Cancri e
1771_01,TRAPPIST-1e
1772_01,TRAPPIST-1e
1774_01,TRAPPIST-1e
1775_01,TRAPPIST-1e
1776_01,TRAPPIST-1e
1778_01,PSO J318.5-22
1779_01,55 Cancri e
1781_01,55 Cancri e
1782_01,TRAPPIST-1e
1782_02,TRAPPIST-1e
1783_01,55 Cancri e
1783_02,PSO J318.5-22
1785_01,55 Cancri e
1786_01,TRAPPIST-1e
1792_01,TRAPPIST-1e
1796_01,TRAPPIST-1e
1797_01,55 Cancri e
1798_01,TRAPPIST-1e
1799_01,TRAPPIST-1e
1800_01,55 Cancri e
1800_02,55 Cancri e
1800_03,TRAPPIST-1e
1800_04,TRAPPIST-1e
1800_05,TRAPPIST-1e
1802_01,TRAPPIST-1e
1803_01,55 Cancri e
1804_01,TRAPPIST-1e
1805_01,TRAPPIST-1e
1806_01,TRAPPIST-1e
1807_01,55 Cancri e
1808_01,TRAPPIST-1e
1810_01,TRAPPIST-1e
1811_01,PSO J318.5-22
1811_02,TRAPPIST-1e
1812_01,TRAPPIST-1e
1813_01,55 Cancri e
1816_01,TRAPPIST-1e
1816_02,TRAPPIST-1e
1817_01,PSO J318.5-22
1818_01,TRAPPIST-1e
1821_01,TRAPPIST-1e
1822_01,TRAPPIST-1e
1823_01,TRAPPIST-1e
1826_01,55 Cancri e
1827_01,55 Cancri e
1828_01,TRAPPIST-1e
1829_01,55 Cancri e
1829_02,TRAPPIST-1e
1829_03,TRAPPIST-1e
1829_04,TRAPPIST-1e
1829_05,55 Cancri e
1829_06,TRAPPIST-1e
1831_01,TRAPPIST-1e
1833_01,55 Cancri e
1834_01,TRAPPIST-1e
1836_01,TRAPPIST-1e
1841_01,TRAPPIST-1e
1843_01,TRAPPIST-1e
1844_01,PSO J318.5-22
1844_02,TRAPPIST-1e
1844_03,TRAPPIST-1e
1846_01,TRAPPIST-1e
1847_01,TRAPPIST-1e
1848_01,TRAPPIST-1e
1849_01,TRAPPIST-1e
1850_01,PSO J318.5-22
1850_02,55 Cancri e
1853_01,TRAPPIST-1e
1854_01,55 Cancri e
1855_01,TRAPPIST-1e
1855_02,TRAPPIST-1e
1856_01,TRAPPIST-1e
1857_01,55 Cancri e
1859_01,TRAPPIST-1e
1860_01,TRAPPIST-1e
1860_02,55 Cancri e
1861_01,TRAPPIST-1e
1861_02,TRAPPIST-1e
1863_01,55 Cancri e
1864_01,TRAPPIST-1e
1865_01,TRAPPIST-1e
1865_02,TRAPPIST-1e
1865_03,TRAPPIST-1e
1865_04,TRAPPIST-1e
1865_05,TRAPPIST-1e
1865_06,TRAPPIST-1e
1866_01,TRAPPIST-1e
1868_01,TRAPPIST-1e
1871_01,TRAPPIST-1e
1872_01,TRAPPIST-1e
1873_01,TRAPPIST-1e
1874_01,TRAPPIST-1e
1874_02,PSO J318.5-22
1877_01,TRAPPIST-1e
1878_01,TRAPPIST-1e
1879_01,TRAPPIST-1e
1880_01,55 Cancri e
1881_01,TRAPPIST-1e
1882_01,55 Cancri e
1882_02,55 Cancri e
1884_01,TRAPPIST-1e
1886_01,TRAPPIST-1e
1887_01,TRAPPIST-1e
1888_01,TRAPPIST-1e
1889_01,TRAPPIST-1e
1889_02,TRAPPIST-1e
1890_01,55 Cancri e
1891_01,TRAPPIST-1e
1892_01,TRAPPIST-1e
1892_02,TRAPPIST-1e
1892_03,55 Cancri e
1897_01,55 Cancri e
1897_02,TRAPPIST-1e
1898_01,55 Cancri e
1899_01,PSO J318.5-22
1901_01,55 Cancri e
1901_02,55 Cancri e
1902_01,TRAPPIST-1e
1903_01,TRAPPIST-1e
1905_01,55 Cancri e
1906_01,TRAPPIST-1e
1907_01,TRAPPIST-1e
1908_01,TRAPPIST-1e
1911_01,TRAPPIST-1e
1915_01,TRAPPIST-1e
1916_01,TRAPPIST-1e
1916_02,55 Cancri e
1918_01,TRAPPIST-1e
1918_02,TRAPPIST-1e
1918_03,TRAPPIST-1e
1920_01,TRAPPIST-1e
1922_01,55 Cancri e
1923_01,TRAPPIST-1e
1923_02,55 Cancri e
1925_01,TRAPPIST-1e
1926_01,TRAPPIST-1e
1927_01,TRAPPIST-1e
1928_01,PSO J318.5-22
1931_01,55 Cancri e
1933_01,TRAPPIST-1e
1935_01,55 Cancri e
1937_01,TRAPPIST-1e
1938_01,TRAPPIST-1e
1939_01,TRAPPIST-1e
1939_02,TRAPPIST-1e
1940_01,TRAPPIST-1e
1941_01,TRAPPIST-1e
1942_01,TRAPPIST-1e
1945_01,TRAPPIST-1e
1946_01,TRAPPIST-1e
1947_01,TRAPPIST-1e
1950_01,TRAPPIST-1e
1952_01,TRAPPIST-1e
1953_01,TRAPPIST-1e
1956_01,TRAPPIST-1e
1956_02,PSO J318.5-22
1957_01,TRAPPIST-1e
