source,target
1650_01,G258S
1651_01,G266P
1651_02,G266P
1651_03,G266P
1653_01,A19S
1655_01,F310S
1655_02,F310S
1656_01,F311S
1657_01,G267P
1658_01,F312S
1659_01,F313S
1660_01,E122S
1661_01,A20S
1661_02,A20S
1661_03,A20S
1661_04,A20S
1662_01,F314S
1663_01,G268P
1666_01,D59S
1668_01,F316S
1669_01,F317S
1669_02,F317S
1669_03,F317S
1670_01,G269P
1670_02,G269P
1671_01,B73S
1672_01,F318S
1673_01,F330P
1674_01,G260S
1676_01,G270P
1677_01,E103P
1681_01,G261S
1682_01,F331P
1685_01,G272P
1685_02,G272P
1685_03,G272P
1687_01,F334P
1688_01,E124S
1688_02,E124S
1688_03,G262S
1690_01,F335P
1691_01,F321S
1694_01,G263S
1695_01,G264S
1696_01,B55P
1697_01,G274P
1698_01,E125S
1699_01,F336P
1700_01,B74S
1700_02,B74S
1704_01,D60S
1704_02,D60S
1705_01,E126S
1708_01,F338P
1709_01,F326S
1709_02,D61S
1709_03,D61S
1709_04,E127S
1709_05,F326S
1709_06,D61S
1709_07,F326S
1710_01,G276P
1711_01,F327S
1712_01,F339P
1712_02,F339P
1713_01,G277P
1714_01,G265S
1715_01,G266S
1717_01,E105P
1717_02,E105P
1718_01,F999P
1719_01,G278P
1721_01,F341P
1723_01,E128S
1724_01,A21S
1725_01,F328S
1727_01,F342P
1727_02,D54P
1728_01,G280P
1729_01,F343P
1730_01,E106P
1731_01,G281P
1731_02,G281P
1733_01,F344P
1734_01,G283P
1736_01,G284P
1738_01,E129S
1738_02,G268S
1739_01,G269S
1740_01,G270S
1742_01,D55P
1745_01,E130S
1746_01,F331S
1747_01,G271S
1748_01,G287P
1748_02,G287P
1748_03,G287P
1749_01,G288P
1752_01,F333S
1753_01,G272S
1755_01,G273S
1757_01,F334S
1758_01,G274S
1760_01,F336S
1761_01,F347P
1762_01,E132S
1762_02,G275S
1763_01,E133S
1764_01,F337S
1764_02,E134S
1766_01,F338S
1767_01,C65S
1767_02,C65S
1767_03,C65S
1767_04,C65S
1768_01,G276S
1769_01,F339S
1770_01,B75S
1771_01,G291P
1772_01,F348P
1774_01,E135S
1775_01,G277S
1776_01,G278S
1778_01,G279S
1779_01,F349P
1781_01,C66S
1782_01,F341S
1782_02,F341S
1783_01,G281S
1783_02,G281S
1785_01,E107P
1786_01,F342S
1792_01,F352P
1796_01,C67S
1797_01,B57P
1798_01,E137S
1799_01,G295P
1800_01,G283S
1800_02,G283S
1800_03,G283S
1800_04,G283S
1800_05,G283S
1802_01,E109P
1803_01,F354P
1804_01,F355P
1805_01,G284S
1806_01,E138S
1807_01,B58P
1808_01,F346S
1810_01,F356P
1811_01,G285S
1811_02,F347S
1812_01,F357P
1813_01,F358P
1816_01,C68S
1816_02,C68S
1817_01,F349S
1818_01,G297P
1821_01,G298P
1822_01,G299P
1823_01,F999P
1826_01,F351S
1827_01,F352S
1828_01,F361P
1829_01,D56P
1829_02,D56P
1829_03,D56P
1829_04,D56P
1829_05,D56P
1829_06,D56P
1831_01,G288S
1833_01,C61P
1834_01,F354S
1836_01,F362P
1841_01,F365P
1843_01,E112P
1844_01,F355S
1844_02,G289S
1844_03,G289S
1846_01,F366P
1847_01,G290S
1848_01,G291S
1849_01,F367P
1850_01,F356S
1850_02,F356S
1853_01,G302P
1854_01,A22S
1855_01,G303P
1855_02,E113P
1856_01,F368P
1857_01,D63S
1859_01,F357S
1860_01,A13P
1860_02,A13P
1861_01,F358S
1861_02,F358S
1863_01,F370P
1864_01,D64S
1865_01,G292S
1865_02,G292S
1865_03,G292S
1865_04,G292S
1865_05,G292S
1865_06,G292S
1866_01,F371P
1868_01,F372P
1871_01,C70S
1872_01,E139S
1873_01,G293S
1874_01,G305P
1874_02,F374P
1877_01,G306P
1878_01,F375P
1879_01,D58P
1880_01,F376P
1881_01,F377P
1882_01,C71S
1882_02,C71S
1884_01,E140S
1886_01,E141S
1887_01,G295S
1888_01,F361S
1889_01,F378P
1889_02,G307P
1890_01,G308P
1891_01,E142S
1892_01,D59P
1892_02,D59P
1892_03,D59P
1897_01,C72S
1897_02,C72S
1898_01,G296S
1899_01,G297S
1901_01,A14P
1901_02,A14P
1902_01,G298S
1903_01,G309P
1905_01,F364S
1906_01,G299S
1907_01,D60P
1908_01,E115P
1911_01,G300S
1915_01,E116P
1916_01,D61P
1916_02,D61P
1918_01,A23S
1918_02,A23S
1918_03,A23S
1920_01,E117P
1922_01,G303S
1923_01,C65P
1923_02,C65P
1925_01,G304S
1926_01,G305S
1927_01,D66S
1928_01,E144S
1931_01,C73S
1933_01,E118P
1935_01,G307S
1937_01,F368S
1938_01,F369S
1939_01,F385P
1939_02,D62P
1940_01,F386P
1941_01,F370S
1942_01,G312P
1945_01,E120P
1946_01,G313P
1947_01,F372S
1950_01,F374S
1952_01,E121P
1953_01,F387P
1956_01,D68S
1956_02,D68S
1957_01,G309S
1959_01,C66P
1959_02,C66P
1959_03,C66P
1960_01,E122P
1960_02,E122P
1961_01,G315P
1962_01,F390P
1962_02,G316P
1962_03,G316P
1963_01,F391P
1964_01,C74S
1967_01,G318P
1968_01,G319P
1969_01,C75S
1971_01,F375S
1973_01,A24S
1974_01,D63P
1975_01,G310S
1976_01,B82S
1976_02,B82S
1976_03,B82S
1976_04,B82S
1976_05,B82S
1976_06,B82S
1976_07,B82S
1977_01,F393P
1978_01,G311S
1979_01,F376S
1980_01,G312S
1980_02,G312S
1980_03,G312S
1981_01,E124P
1983_01,G320P
1984_01,F999P
1985_01,F394P
1988_01,G321P
1991_01,F378S
1991_02,E146S
1992_01,F379S
1993_01,F380S
1994_01,E125P
1995_01,G314S
1996_01,F381S
1997_01,G315S
1999_01,F383S
2000_01,C76S
2001_01,F396P
2003_01,G323P
2006_01,F386S
2006_02,G317S
2006_03,G317S
2007_01,A25S
2009_01,B59P
2009_02,B59P
2009_03,B59P
2010_01,G324P
2011_01,G318S
2012_01,B60P
2013_01,F398P
2015_01,F387S
2019_01,B83S
2019_02,B83S
2022_01,F390S
2024_01,G322S
2024_02,E150S
2026_01,G323S
2026_02,G323S
2026_03,G323S
2027_01,F399P
2028_01,F391S
2029_01,F400P
2032_01,F402P
2034_01,F393S
2038_01,F404P
2040_01,B85S
2040_02,B85S
2041_01,G327P
2042_01,F394S
2043_01,F395S
2044_01,F396S
2045_01,G324S
2046_01,G328P
2051_01,E126P
2052_01,E151S
2053_01,C68P
2054_01,C69P
2055_01,G330P
2055_02,G330P
2055_03,G330P
2055_04,G330P
2055_05,G330P
2055_06,G330P
2056_01,G331P
2056_02,F407P
2056_03,F407P
2056_04,G331P
2059_01,G333P
2060_01,G327S
2061_01,D65P
2062_01,F398S
2063_01,G328S
2065_01,F410P
2066_01,G329S
2067_01,C70P
2067_02,C70P
2070_01,E127P
2071_01,C78S
2071_02,C78S
2073_01,F401S
2074_01,D69S
2074_02,D69S
2075_01,F402S
2080_01,G334P
2081_01,F411P
2082_01,G335P
2083_01,F407S
2084_01,A16P
2084_02,A16P
2085_01,C72P
2086_01,A26S
2086_02,A26S
2087_01,F408S
2088_01,F409S
2088_02,G331S
2089_01,F412P
2090_01,F413P
2091_01,F414P
2092_01,D70S
2092_02,E153S
2092_03,E153S
2092_04,F410S
2092_05,D70S
2094_01,F415P
2095_01,F411S
2096_01,F412S
2096_02,F412S
2097_01,B86S
2099_01,D71S
2100_01,F413S
2102_01,C79S
2104_01,F414S
2104_02,F414S
2105_01,G335S
2106_01,G336S
2107_01,G338P
2110_01,G339P
2111_01,F417P
2112_01,F418P
2114_01,B87S
2115_01,D72S
2116_01,G339S
2117_01,F999P
2118_01,G340P
2120_01,D73S
2121_01,G341P
2123_01,G342P
2123_02,G342P
2124_01,G341S
2125_01,G343P
2126_01,F415S
2127_01,F419P
2128_01,G344P
2129_01,F420P
2130_01,F421P
2131_01,E128P
2133_01,D74S
2133_02,F416S
2134_01,F422P
2135_01,E129P
2135_02,E129P
2136_01,G343S
2137_01,F423P
2137_02,F423P
2137_03,F423P
2138_01,G344S
2139_01,F417S
2140_01,F424P
2141_01,E130P
2142_01,F418S
2143_01,F419S
2143_02,G345S
2144_01,F999P
2145_01,F425P
2147_01,E155S
2148_01,F420S
2149_01,B89S
2150_01,G346P
2152_01,F426P
2153_01,G347P
2154_01,G348P
2156_01,F421S
2158_01,F423S
2159_01,F424S
2161_01,F429P
2162_01,F425S
2162_02,F425S
2163_01,G349P
2164_01,B63P
2167_01,F431P
2168_01,F427S
2168_02,F427S
2171_01,F433P
2171_02,G351P
2172_01,G347S
2173_01,G352P
2175_01,G348S
2177_01,F435P
2179_01,C80S
2180_01,F428S
2182_01,B64P
2183_01,F429S
2183_02,F429S
2186_01,G350S
2187_01,F437P
2188_01,F438P
2189_01,G354P
2190_01,F430S
2191_01,F431S
2193_01,F439P
2194_01,G352S
2195_01,F440P
2196_01,B65P
2196_02,B65P
2196_03,B65P
2196_04,B65P
2198_01,E156S
2200_01,F442P
2201_01,D75S
2202_01,F443P
2203_01,D76S
2204_01,B90S
2205_01,E157S
2206_01,F432S
2207_01,G354S
2209_01,F433S
2210_01,G355S
2211_01,F434S
2212_01,F445P
2215_01,A27S
2215_02,A27S
2215_03,A27S
2215_04,A27S
2219_01,F999P
2220_01,G357S
2221_01,G355P
2223_01,G358S
2224_01,F435S
2225_01,G356P
2228_01,E158S
2229_01,F437S
2231_01,E159S
2232_01,F438S
2232_02,F438S
2233_01,G359P
2234_01,F448P
2234_02,F448P
2234_03,E134P
2234_04,E134P
2234_05,D66P
2234_06,F448P
2234_07,F448P
2235_01,F449P
2237_01,C83S
2237_02,C83S
2238_01,A28S
2239_01,F439S
2241_01,F451P
2243_01,G362P
2251_01,A29S
2251_02,A29S
2252_01,G363P
2253_01,G359S
2254_01,F455P
2255_01,C75P
2255_02,C75P
2256_01,G360S
2257_01,C76P
2257_02,B66P
2258_01,G364P
2261_01,F441S
2262_01,G365P
2263_01,F456P
2264_01,F442S
2266_01,F457P
2267_01,E161S
2268_01,G366P
2269_01,F458P
2270_01,F459P
2272_01,G367P
2272_02,G367P
2272_03,G367P
2273_01,E162S
2274_01,C79P
2274_02,C79P
2275_01,F460P
2277_01,G362S
2278_01,C80P
2279_01,B91S
2280_01,B92S
2281_01,E136P
2282_01,F461P
2284_01,F463P
2287_01,F464P
2288_01,E163S
2289_01,F465P
2291_01,G365S
2291_02,G365S
2291_03,F445S
2295_01,F466P
2295_02,F466P
2296_01,G369P
2298_01,F467P
2299_01,F448S
2300_01,C81P
2300_02,C81P
2301_01,F449S
2301_02,G367S
2301_03,F449S
2302_01,A18P
2303_01,F468P
2305_01,G368S
2306_01,C82P
2306_02,C82P
2306_03,C82P
2306_04,C82P
2306_05,C82P
2306_06,C82P
2308_01,D77S
2308_02,D77S
2308_03,D77S
2308_04,D77S
2309_01,G371P
2310_01,D68P
2310_02,D68P
2310_03,D68P
2310_04,D68P
2311_01,G372P
2312_01,G369S
2313_01,F469P
2314_01,G370S
2315_01,B67P
2316_01,G371S
2317_01,G372S
2318_01,F470P
2319_01,G373P
2320_01,F450S
2321_01,G373S
2325_01,G374S
2327_01,B68P
2329_01,F472P
2332_01,F453S
2333_01,E137P
2336_01,A30S
2336_02,A30S
2338_01,G376P
2338_02,F474P
2339_01,F475P
2340_01,F454S
2341_01,F455S
2345_01,G378S
2347_01,F477P
2347_02,G377P
2347_03,G377P
2347_04,G377P
2347_05,G377P
2347_06,G377P
2347_07,G377P
2348_01,D78S
2349_01,G379S
2353_01,G380S
2353_02,F457S
2356_01,D80S
2356_02,D80S
2356_03,D80S
2357_01,E139P
2360_01,G379P
2361_01,G380P
2361_02,F481P
2363_01,C85S
2364_01,G381P
2365_01,D71P
2366_01,F482P
2367_01,F483P
2368_01,E141P
2369_01,F484P
2373_01,D81S
2374_01,E166S
2375_01,G383P
2376_01,F459S
2377_01,C83P
2379_01,F487P
2382_01,F488P
2384_01,G383S
2384_02,G383S
2384_03,G383S
2384_04,G383S
2384_05,G383S
2384_06,G383S
2384_07,G383S
2385_01,F461S
2387_01,E142P
2389_01,G384S
2390_01,G385P
2391_01,E143P
2392_01,G386P
2395_01,G387P
2396_01,E168S
2396_02,G386S
2397_01,G387S
2398_01,F490P
2399_01,E169S
2401_01,G388P
2402_01,G389P
2403_01,G388S
2404_01,C86S
2404_02,C86S
2404_03,C86S
2404_04,C86S
2406_01,F465S
2409_01,F492P
2409_02,G390P
2410_01,G391P
2411_01,F493P
2412_01,G392P
2413_01,G390S
2414_01,T1P
2416_01,G391S
2417_01,G393P
2419_01,G394P
2421_01,E145P
2423_01,G395P
2424_01,G393S
2426_01,F466S
2426_02,F466S
2427_01,B94S
2429_01,F497P
2431_01,F498P
2432_01,F499P
2433_01,C84P
2435_01,F467S
2436_01,F501P
2438_01,F503P
2439_01,F504P
2441_01,F468S
2442_01,F505P
2443_01,D72P
2444_01,F506P
2445_01,E170S
2446_01,F507P
2449_01,F508P
2449_02,E146P
2449_03,F508P
2451_01,G395S
2452_01,F470S
2453_01,E147P
2454_01,F510P
2455_01,F471S
2456_01,G399P
2457_01,G400P
2458_01,F511P
2460_01,G402P
2461_01,G396S
2462_01,G397S
2463_01,E171S
2466_01,F472S
2467_01,D83S
2470_01,G398S
2470_02,G398S
2471_01,G403P
2472_01,E173S
2474_01,F475S
2475_01,C85P
2476_01,F512P
2477_01,C86P
2477_02,C86P
2478_01,G404P
2479_01,F999P
2480_01,F476S
2483_01,F477S
2486_01,F513P
2486_02,F513P
2488_01,D85S
2489_01,B72P
2491_01,G401S
2492_01,F480S
2496_01,F481S
2497_01,F999P
2498_01,E176S
2499_01,C89S
2500_01,G403S
2502_01,G404S
2503_01,F516P
2503_02,F516P
2505_01,E149P
2505_02,E149P
2506_01,A19P
2506_02,A19P
2506_03,A19P
2508_01,D86S
2508_02,D86S
2509_01,F483S
2510_01,F517P
2512_01,C91S
2512_02,C91S
2513_01,F999P
2515_01,B96S
2515_02,B96S
2516_01,G406P
2518_01,C87P
2518_02,C87P
2519_01,F485S
2520_01,C88P
2521_01,E151P
2522_01,F520P
2523_01,B73P
2524_01,D74P
2526_01,B74P
2527_01,G405S
2528_01,F487S
2530_01,F488S
2531_01,G407P
2532_01,F489S
2532_02,F489S
2534_01,B75P
2534_02,B75P
2535_01,G409P
2537_01,E152P
2540_01,E177S
2541_01,B77P
2542_01,E153P
2544_01,B97S
2544_02,B97S
2545_01,G410P
2546_01,F491S
2547_01,A20P
2547_02,A20P
2548_01,G407S
2549_01,F522P
2549_02,F522P
2549_03,F522P
2550_01,G411P
2551_01,F523P
2552_01,F492S
2552_02,G408S
2552_03,G408S
2553_01,D87S
2555_01,B78P
2555_02,B78P
2557_01,C92S
2558_01,F525P
2558_02,F525P
2558_03,F525P
2558_04,F525P
2559_01,F999P
2560_01,G412P
2560_02,G412P
2560_03,G412P
2561_01,E178S
2562_01,F526P
2562_02,F526P
2564_01,E179S
2565_01,F527P
2565_02,E155P
2571_01,G414P
2572_01,C93S
2572_02,C93S
2573_01,C90P
2574_01,F496S
2578_01,F498S
2580_01,G412S
2581_01,E156P
2581_02,F531P
2582_01,G415P
2584_01,G417P
2588_01,G419P
2589_01,C91P
2589_02,C91P
2589_03,C91P
2589_04,C91P
2589_05,C91P
2590_01,G420P
2590_02,G420P
2590_03,G420P
2591_01,F499S
2591_02,G413S
2592_01,D75P
2592_02,D75P
2593_01,G421P
2594_01,B98S
2595_01,F533P
2595_02,F533P
2595_03,D76P
2595_04,F533P
2596_01,D77P
2596_02,F534P
2597_01,F500S
2597_02,F500S
2598_01,F535P
2599_01,F999P
2601_01,F536P
2602_01,E158P
2602_02,E158P
2602_03,E158P
2605_01,D88S
2606_01,F537P
2606_02,F537P
2607_01,B99S
2607_02,B99S
2607_03,B99S
2607_04,B99S
2609_01,G416S
2616_01,F541P
2617_01,G424P
2618_01,E159P
2619_01,F504S
2622_01,F505S
2624_01,F542P
2625_01,G426P
2625_02,E160P
2626_01,F543P
2627_01,F544P
2628_01,A21P
2628_02,A21P
2629_01,G427P
2631_01,F545P
2633_01,G428P
2634_01,F508S
2635_01,D78P
2636_01,G419S
2638_01,E181S
2640_01,F510S
2641_01,G420S
2642_01,G430P
2643_01,F511S
2645_01,C95S
2645_02,C95S
2645_03,C95S
2645_04,C95S
2645_05,C95S
2646_01,B80P
2647_01,F547P
2648_01,G421S
2649_01,D79P
2650_01,G431P
2651_01,B100S
2652_01,F513S
2655_01,G422S
2657_01,F514S
2658_01,F549P
2659_01,E182S
2660_01,F550P
2661_01,F515S
2661_02,G423S
2662_01,F551P
2663_01,F552P
2664_01,E183S
2666_01,E184S
2666_02,E184S
2668_01,F516S
2668_02,G424S
2670_01,G432P
2671_01,F554P
2672_01,F555P
2675_01,C97S
2676_01,B81P
2677_01,D90S
2678_01,F517S
2679_01,G426S
2682_01,G434P
2683_01,A32S
2684_01,B83P
2685_01,G435P
2687_01,F556P
2688_01,F557P
2690_01,E185S
2691_01,F558P
2692_01,F999P
2693_01,A22P
2693_02,A22P
2693_03,A22P
2693_04,A22P
2695_01,E186S
2697_01,D91S
2698_01,C94P
2700_01,F520S
2701_01,G428S
2702_01,G437P
2703_01,G429S
2704_01,F521S
2706_01,B102S
2707_01,B103S
2707_02,B103S
2708_01,F522S
2709_01,F523S
2709_02,F523S
2709_03,F523S
2709_04,F523S
2712_01,B105S
2713_01,G438P
2714_01,F561P
2717_01,G431S
2718_01,B106S
2720_01,G439P
2720_02,G439P
2720_03,G439P
2721_01,F563P
2722_01,D93S
2723_01,C99S
2723_02,C99S
2724_01,F564P
2724_02,F564P
2725_01,F565P
2726_01,G440P
2727_01,F525S
2729_01,G432S
2730_01,G433S
2730_02,F527S
2730_03,G433S
2732_01,G435S
2732_02,G435S
2734_01,F567P
2736_01,D81P
2737_01,C100S
2737_02,C100S
2738_01,E187S
2739_01,G442P
2740_01,E163P
2741_01,E164P
2743_01,F528S
2745_01,F568P
2746_01,F569P
2747_01,F570P
2748_01,F529S
2750_01,F571P
2751_01,F530S
2752_01,G444P
2752_02,G444P
2752_03,E165P
2753_01,E188S
2754_01,E166P
2755_01,B85P
2756_01,F572P
2758_01,G446P
2759_01,E167P
2760_01,G438S
2760_02,G438S
2760_03,G438S
2762_01,G439S
2762_02,G439S
2763_01,E168P
2764_01,E189S
2765_01,F532S
2768_01,F533S
2768_02,G442S
2768_03,G442S
2769_01,F573P
2770_01,G443S
2772_01,G444S
2773_01,D94S
2774_01,F575P
2774_02,F575P
2774_03,F575P
2778_01,D82P
2778_02,F576P
2780_01,F578P
2781_01,G447P
2783_01,D83P
2783_02,D83P
2784_01,G448P
2785_01,C102S
2786_01,E190S
2787_01,F535S
2788_01,G449P
2789_01,G450P
2790_01,B86P
2790_02,B86P
2790_03,B86P
2790_04,B86P
2790_05,B86P
2792_01,G446S
2793_01,E169P
2795_01,C103S
2795_02,C103S
2796_01,F536S
2797_01,F580P
2798_01,A23P
2798_02,A23P
2799_01,G447S
2799_02,G447S
2801_01,B87P
2802_01,F581P
2805_01,F582P
2806_01,D95S
2807_01,E171P
2807_02,G452P
2807_03,G452P
2809_01,G453P
2810_01,G454P
2811_01,F537S
2812_01,F538S
2813_01,G449S
2814_01,G455P
2817_01,F584P
2818_01,F585P
2818_02,F585P
2818_03,F585P
2819_01,F586P
2820_01,G457P
2821_01,G458P
2822_01,G450S
2822_02,G450S
2822_03,G450S
2822_04,G450S
2822_05,G450S
2823_01,F587P
2824_01,C104S
2825_01,F539S
2826_01,C96P
2826_02,C96P
2831_01,D86P
2831_02,D86P
2832_01,E173P
2834_01,C105S
2835_01,A24P
2837_01,F588P
2838_01,E174P
2839_01,C107S
2840_01,F540S
2843_01,E175P
2846_01,G452S
2847_01,G464P
2852_01,G465P
2853_01,F544S
2854_01,F591P
2856_01,C108S
2857_01,F545S
2858_01,C109S
2858_02,C109S
2858_03,C109S
2859_01,C98P
2860_01,F546S
2861_01,F547S
2862_01,E193S
2863_01,G466P
2865_01,D88P
2865_02,D88P
2866_01,C110S
2867_01,D89P
2867_02,E176P
2869_01,G467P
2870_01,G454S
2871_01,B88P
2871_02,B88P
2872_01,G455S
2873_01,E194S
2875_01,B107S
2876_01,G456S
2877_01,F592P
2878_01,F593P
2880_01,G468P
2881_01,G457S
2882_01,G458S
2883_01,F595P
2884_01,D90P
2887_01,G459S
2888_01,F597P
2890_01,B89P
2890_02,B89P
2891_01,G460S
2892_01,G469P
2892_02,G469P
2892_03,G469P
2892_04,F598P
2892_05,G469P
2893_01,G470P
2894_01,F599P
2897_01,G461S
2899_01,F600P
2900_01,F999P
2901_01,F601P
2901_02,F601P
2902_01,G471P
2905_01,G462S
2906_01,G463S
2907_01,F552S
2908_01,G464S
2908_02,F553S
2909_01,G473P
2910_01,F602P
2912_01,E178P
2913_01,F603P
2919_01,D96S
2919_02,F555S
2919_03,F555S
2920_01,F606P
2925_01,F609P
2925_02,F609P
2926_01,F999P
2927_01,F611P
2928_01,B92P
2928_02,B92P
2928_03,B92P
2929_01,G467S
2930_01,G474P
2934_01,F557S
2935_01,T2P
2936_01,G468S
2938_01,C100P
2940_01,F615P
2941_01,G477P
2942_01,F558S
2943_01,G478P
2944_01,F559S
2944_02,G469S
2944_03,G469S
2944_04,G469S
2945_01,G479P
2948_01,C112S
2949_01,G482P
2950_01,F617P
2953_01,E179P
2954_01,F619P
2956_01,G470S
2958_01,F561S
2959_01,F620P
2960_01,F562S
2961_01,F621P
2962_01,E180P
2964_01,A35S
2965_01,F622P
2966_01,E181P
2968_01,G485P
2969_01,G486P
2970_01,F999P
2971_01,T3P
2972_01,E182P
2975_01,F564S
2979_01,B93P
2982_01,B111S
2983_01,E183P
2984_01,D97S
2986_01,E197S
2988_01,A36S
2990_01,G472S
2992_01,F570S
2993_01,F571S
2994_01,E198S
2995_01,B94P
2995_02,B94P
2996_01,F626P
2998_01,C113S
3000_01,F627P
3001_01,C101P
3001_02,C101P
3003_01,C114S
3004_01,G473S
3004_02,F572S
3005_01,F573S
3006_01,G474S
3009_01,E185P
3010_01,B96P
3012_01,G475S
3013_01,F629P
3014_01,C115S
3015_01,E199S
3018_01,F630P
3019_01,E187P
3020_01,B112S
3021_01,G476S
3021_02,F574S
3022_01,C102P
3022_02,C102P
3023_01,F631P
3024_01,F632P
3025_01,G477S
3025_02,G477S
3026_01,G492P
3027_01,G493P
3029_01,C103P
3029_02,C103P
3030_01,B97P
3030_02,B97P
3032_01,G478S
3032_02,G478S
3032_03,G478S
3032_04,F575S
3033_01,G479S
3034_01,F999P
3036_01,F634P
3038_01,F576S
3039_01,A37S
3040_01,F577S
3042_01,F578S
3044_01,F636P
3045_01,G480S
3047_01,E190P
3047_02,E190P
3048_01,E200S
3050_01,E191P
3053_01,F999P
3054_01,F579S
3055_01,F637P
3060_01,F581S
3060_02,D98S
3060_03,E201S
3061_01,F638P
3061_02,G498P
3062_01,D99S
3063_01,G499P
3063_02,G499P
3063_03,E192P
3064_01,G482S
3065_01,D94P
3066_01,E193P
3067_01,G483S
3068_01,G500P
3070_01,G501P
3071_01,B113S
3071_02,B113S
3073_01,F640P
3076_01,G502P
3079_01,F642P
3080_01,F584S
3081_01,C118S
3081_02,C118S
3082_01,G503P
3083_01,D100S
3084_01,D101S
3085_01,G504P
3087_01,G505P
3088_01,A25P
3090_01,B115S
3091_01,D102S
3091_02,D102S
3092_01,G506P
3093_01,E194P
3095_01,F585S
3096_01,D103S
3099_01,E203S
3100_01,G485S
3100_02,F586S
3100_03,G485S
3102_01,B101P
3103_01,B102P
3104_01,G507P
3104_02,G507P
3110_01,G509P
3111_01,D95P
3112_01,G488S
3113_01,D96P
3113_02,D96P
3114_01,D97P
3116_01,F645P
3117_01,F646P
3118_01,G510P
3119_01,G490S
3120_01,E204S
3120_02,E204S
3121_01,G491S
3123_01,G511P
3124_01,F648P
3124_02,F648P
3124_03,F648P
3126_01,B116S
3126_02,B116S
3128_01,G512P
3130_01,F588S
3131_01,G492S
3131_02,G492S
3131_03,G492S
3132_01,F649P
3133_01,G513P
3134_01,C119S
3136_01,G514P
3138_01,F999P
3140_01,E206S
3142_01,F591S
3142_02,F591S
3143_01,F592S
3145_01,F652P
3147_01,F594S
3149_01,G494S
3149_02,G494S
3152_01,G496S
3158_01,D100P
3159_01,F654P
3161_01,E208S
3162_01,G500S
3162_02,F596S
3162_03,G500S
3163_01,F656P
3163_02,F656P
3164_01,G516P
3166_01,F657P
3168_01,F658P
3169_01,F598S
3171_01,G502S
3172_01,F659P
3174_01,D101P
3174_02,F660P
3175_01,B104P
3176_01,E196P
3179_01,F599S
3180_01,F663P
3181_01,E197P
3182_01,F600S
3184_01,B117S
3184_02,B117S
3185_01,F601S
3188_01,E209S
3189_01,D102P
3189_02,D102P
3191_01,F603S
3192_01,F665P
3193_01,F666P
3195_01,G505S
3195_02,G505S
3195_03,G505S
3195_04,G505S
3195_05,G505S
3195_06,G505S
3196_01,F667P
3197_01,F668P
3200_01,F669P
3201_01,F670P
3203_01,G506S
3204_01,A27P
3204_02,A27P
3204_03,A27P
3205_01,G507S
3206_01,G520P
3209_01,F672P
3210_01,E211S
3210_02,E211S
3210_03,E211S
3211_01,F673P
3211_02,G521P
3211_03,G521P
3212_01,E212S
3213_01,D103P
3215_01,G508S
3216_01,G509S
3216_02,G509S
3216_03,E213S
3217_01,E198P
3218_01,F606S
3218_02,F606S
3218_03,G510S
3219_01,E214S
3220_01,G522P
3221_01,G511S
3223_01,G523P
3224_01,F607S
3225_01,C120S
3225_02,C120S
3227_01,G513S
3229_01,B118S
3230_01,F674P
3232_01,F609S
3235_01,F610S
3236_01,G524P
3236_02,F676P
3236_03,E200P
3237_01,D104P
3237_02,F677P
3237_03,D104P
3238_01,E215S
3239_01,G515S
3240_01,E216S
3241_01,G525P
3243_01,G516S
3247_01,E202P
3248_01,G526P
3252_01,F613S
3253_01,G528P
3254_01,C121S
3255_01,G517S
3256_01,E217S
3258_01,G529P
3259_01,G530P
3260_01,F615S
3262_01,F681P
3268_01,E219S
3269_01,C122S
3270_01,G531P
3271_01,G532P
3271_02,G532P
3272_01,G518S
3272_02,G518S
3273_01,G519S
3274_01,G533P
3274_02,G533P
3274_03,G533P
3275_01,F617S
3276_01,A29P
3279_01,C123S
3279_02,C123S
3279_03,C123S
3279_04,C123S
3280_01,G534P
3280_02,F684P
3282_01,B120S
3282_02,B120S
3282_03,B120S
3283_01,F619S
3283_02,F619S
3283_03,G521S
3283_04,G521S
3284_01,G535P
3284_02,G535P
3287_01,G522S
3287_02,G522S
3287_03,F621S
3289_01,G536P
3292_01,B121S
3292_02,B121S
3292_03,B121S
3292_04,B121S
3292_05,B121S
3293_01,F623S
3294_01,G537P
3294_02,G537P
3295_01,G538P
3296_01,F624S
3297_01,F686P
3298_01,F687P
3299_01,G524S
3300_01,F688P
3300_02,F688P
3301_01,G525S
3301_02,G525S
3301_03,G525S
3301_04,G525S
3304_01,D105P
3305_01,D106P
3305_02,D106P
3308_01,F690P
3309_01,G539P
3310_01,D107P
3311_01,E221S
3312_01,E203P
3313_01,B122S
3314_01,F626S
3315_01,F627S
3317_01,G540P
3318_01,B123S
3318_02,B123S
3318_03,B123S
3318_04,B123S
3318_05,B123S
3319_01,G541P
3322_01,G542P
3323_01,C110P
3323_02,C110P
3324_01,F630S
3324_02,F630S
3325_01,G543P
3326_01,E222S
3327_01,G528S
3328_01,F691P
3329_01,G544P
3330_01,F692P
3331_01,F631S
3332_01,D107S
3332_02,D107S
3332_03,D107S
3336_01,F693P
3337_01,B125S
3337_02,B125S
3337_03,B125S
3338_01,G546P
3339_01,G530S
3342_01,G531S
3343_01,G532S
3348_01,E225S
3349_01,C111P
3350_01,F633S
3352_01,G547P
3353_01,C125S
3353_02,C125S
